"Step","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate__MIN","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate__MAX"
"230237","0","0","0"
"230258","0","0","0"
"230264","0","0","0"
"230309","0","0","0"
"240230","0","0","0"
"240239","0","0","0"
"240241","0","0","0"
"240257","0","0","0"
"240365","0","0","0"
"250225","0","0","0"
"250229","0","0","0"
"250242","0","0","0"
"250252","0","0","0"
"250362","0","0","0"
"260223","0","0","0"
"260226","0","0","0"
"260233","0","0","0"
"260343","0","0","0"
"270220","0","0","0"
"270225","0","0","0"
"270244","0","0","0"
"270258","0","0","0"
"270303","0","0","0"
"280245","0","0","0"
"280260","0","0","0"
"280266","0","0","0"
"280314","0","0","0"
"280351","0","0","0"
"290229","0","0","0"
"290252","0","0","0"
"290338","0","0","0"
"290355","0","0","0"
"290368","0","0","0"
"300224","0","0","0"
"300238","0","0","0"
"300252","0","0","0"
"300350","0","0","0"
"300384","0","0","0"
"310222","0","0","0"
"310242","0","0","0"
"310257","0","0","0"
"310268","0","0","0"
"310275","0","0","0"
"320229","0","0","0"
"320233","0","0","0"
"320261","0","0","0"
"320266","0","0","0"
"320269","0","0","0"
"330221","0","0","0"
"330224","0","0","0"
"330228","0","0","0"
"330262","0","0","0"
"330389","0","0","0"
"340227","0","0","0"
"340245","0","0","0"
"340256","0.03125","0.03125","0.03125"
"340295","0","0","0"
"340335","0","0","0"
"350224","0","0","0"
"350225","0","0","0"
"350241","0","0","0"
"350295","0","0","0"
"350335","0","0","0"
"360234","0","0","0"
"360249","0","0","0"
"360266","0","0","0"
"360282","0","0","0"
"360356","0","0","0"
"370225","0","0","0"
"370229","0","0","0"
"370237","0","0","0"
"370253","0","0","0"
"370257","0","0","0"
"380225","0","0","0"
"380227","0","0","0"
"380235","0","0","0"
"380237","0","0","0"
"380365","0","0","0"
"390222","0","0","0"
"390241","0","0","0"
"390247","0","0","0"
"390250","0","0","0"
"390297","0","0","0"
"400225","0","0","0"
"400226","0","0","0"
"400240","0","0","0"
"400257","0","0","0"
"400367","0","0","0"
"410233","0","0","0"
"410255","0","0","0"
"410268","0","0","0"
"410322","0","0","0"
"410326","0","0","0"
"420237","0","0","0"
"420251","0","0","0"
"420256","0","0","0"
"420260","0","0","0"
"420347","0","0","0"
"430224","0","0","0"
"430226","0","0","0"
"430233","0","0","0"
"430238","0","0","0"
"430370","0","0","0"
"440232","0","0","0"
"440246","0","0","0"
"440254","0.03125","0.03125","0.03125"
"440275","0","0","0"
"440283","0","0","0"
"450220","0","0","0"
"450221","0","0","0"
"450237","0","0","0"
"450282","0","0","0"
"450364","0","0","0"
"460229","0","0","0"
"460244","0","0","0"
"460295","0","0","0"
"460370","0","0","0"
"460373","0","0","0"
"470220","0","0","0"
"470229","0","0","0"
"470346","0","0","0"
"470368","0","0","0"
"470374","0","0","0"
"480228","0","0","0"
"480247","0","0","0"
"480269","0","0","0"
"480339","0","0","0"
"480348","0","0","0"
"490270","0","0","0"
"490274","0","0","0"
"490281","0","0","0"
"490311","0","0","0"
"490314","0","0","0"
"500227","0","0","0"
"500240","0","0","0"
"500248","0","0","0"
"500269","0","0","0"
"500275","0","0","0"
"510251","0","0","0"
"510261","0","0","0"
"510274","0","0","0"
"510330","0.03125","0.03125","0.03125"
"510379","0","0","0"
"520235","0","0","0"
"520245","0","0","0"
"520255","0","0","0"
"520348","0","0","0"
"530236","0","0","0"
"530247","0","0","0"
"530253","0","0","0"
"530279","0","0","0"
"530343","0","0","0"
"540246","0","0","0"
"540252","0","0","0"
"540269","0","0","0"
"540304","0.03125","0.03125","0.03125"
"540321","0","0","0"
"550240","0","0","0"
"550242","0","0","0"
"550253","0","0","0"
"550286","0","0","0"
"550319","0","0","0"
"560227","0","0","0"
"560235","0","0","0"
"560242","0","0","0"
"560246","0.03125","0.03125","0.03125"
"560310","0.0625","0.0625","0.0625"
"570293","0.09375","0.09375","0.09375"
"570295","0.03125","0.03125","0.03125"
"570325","0","0","0"
"570340","0","0","0"
"570373","0","0","0"
"580228","0","0","0"
"580246","0","0","0"
"580262","0.03125","0.03125","0.03125"
"580304","0","0","0"
"580312","0","0","0"
"590240","0.125","0.125","0.125"
"590249","0","0","0"
"590290","0","0","0"
"590301","0","0","0"
"590332","0","0","0"
"600240","0","0","0"
"600253","0","0","0"
"600266","0.15625","0.15625","0.15625"
"600296","0.03125","0.03125","0.03125"
"600352","0","0","0"
"610220","0","0","0"
"610240","0","0","0"
"610252","0.3125","0.3125","0.3125"
"610265","0","0","0"
"610317","0","0","0"
"620227","0","0","0"
"620244","0","0","0"
"620255","0.09375","0.09375","0.09375"
"620263","0","0","0"
"620306","0","0","0"
"630249","0.375","0.375","0.375"
"630253","0","0","0"
"630295","0","0","0"
"630313","0","0","0"
"630372","0","0","0"
"640223","0.125","0.125","0.125"
"640234","0","0","0"
"640244","0","0","0"
"640283","0","0","0"
"640345","0","0","0"
"650222","0","0","0"
"650247","0","0","0"
"650251","0.046875","0","0.09375"
"650270","0","0","0"
"660223","0","0","0"
"660287","0.21875","0.21875","0.21875"
"660329","0","0","0"
"660356","0","0","0"
"660377","0","0","0"
"670227","0","0","0"
"670240","0","0","0"
"670253","0.046875","0","0.09375"
"670379","0","0","0"
"680222","0","0","0"
"680223","0.40625","0.40625","0.40625"
"680240","0","0","0"
"680277","0","0","0"
"680336","0.03125","0.03125","0.03125"
"690232","0.34375","0.34375","0.34375"
"690251","0","0","0"
"690252","0","0","0"
"690346","0","0","0"
"690347","0.03125","0.03125","0.03125"
"700268","0.28125","0.28125","0.28125"
"700283","0","0","0"
"700286","0","0","0"
"700306","0","0","0"
"700353","0","0","0"
"710250","0","0","0"
"710254","0.03125","0.03125","0.03125"
"710259","0","0","0"
"710272","0","0","0"
"710282","0.40625","0.40625","0.40625"
"720235","0.46875","0.46875","0.46875"
"720247","0.0625","0.0625","0.0625"
"720292","0.0625","0.0625","0.0625"
"720298","0","0","0"
"720319","0.03125","0.03125","0.03125"
"730221","0","0","0"
"730235","0","0","0"
"730245","0","0","0"
"730266","0","0","0"
"730339","0.21875","0.21875","0.21875"
"740221","0.25","0.25","0.25"
"740225","0","0","0"
"740239","0.03125","0.03125","0.03125"
"740259","0","0","0"
"740264","0","0","0"
"750249","0","0","0"
"750255","0","0","0"
"750269","0.03125","0.03125","0.03125"
"750288","0.3125","0.3125","0.3125"
"750361","0","0","0"
"760242","0.03125","0.03125","0.03125"
"760262","0","0","0"
"760268","0.40625","0.40625","0.40625"
"760372","0","0","0"
"760378","0.03125","0.03125","0.03125"
"770327","0","0","0"
"770348","0","0","0"
"770364","0","0","0"
"770366","0","0","0"
"770372","0.5","0.5","0.5"
"780239","0.1875","0.1875","0.1875"
"780280","0.03125","0.03125","0.03125"
"780305","0","0","0"
"780306","0.03125","0.03125","0.03125"
"780386","0","0","0"
"790221","0.0625","0.0625","0.0625"
"790223","0","0","0"
"790259","0.46875","0.46875","0.46875"
"790271","0","0","0"
"790351","0","0","0"
"800249","0","0","0"
"800260","0","0","0"
"800265","0.625","0.625","0.625"
"800271","0.03125","0.03125","0.03125"
"800289","0.03125","0.03125","0.03125"
"810222","0.625","0.625","0.625"
"810244","0","0","0"
"810252","0","0","0"
"810275","0","0","0"
"810387","0","0","0"
"820228","0.40625","0.40625","0.40625"
"820246","0.03125","0.03125","0.03125"
"820282","0","0","0"
"820330","0","0","0"
"820338","0","0","0"
"830263","0","0","0"
"830282","0","0","0"
"830293","0.4375","0.4375","0.4375"
"830367","0.03125","0.03125","0.03125"
"830374","0","0","0"
"840220","0","0","0"
"840226","0","0","0"
"840239","0.125","0.125","0.125"
"840271","0.5625","0.5625","0.5625"
"840280","0","0","0"
"850250","0.125","0.125","0.125"
"850290","0.59375","0.59375","0.59375"
"850309","0","0","0"
"850351","0","0","0"
"850374","0","0","0"
"860224","0.625","0.625","0.625"
"860306","0","0","0"
"860317","0.03125","0.03125","0.03125"
"860327","0","0","0"
"860356","0","0","0"
"870225","0.0625","0.0625","0.0625"
"870238","0","0","0"
"870258","0.71875","0.71875","0.71875"
"870275","0","0","0"
"880238","0","0","0"
"880239","0","0","0"
"880248","0.0625","0.0625","0.0625"
"880258","0.78125","0.78125","0.78125"
"880273","0","0","0"
"890222","0.78125","0.78125","0.78125"
"890240","0.03125","0.03125","0.03125"
"890247","0.09375","0.09375","0.09375"
"890320","0","0","0"
"890351","0.125","0.125","0.125"
"900225","0.53125","0.53125","0.53125"
"900254","0.0625","0.0625","0.0625"
"900273","0","0","0"
"900274","0","0","0"
"900315","0","0","0"
"910267","0.4375","0.15625","0.71875"
"910275","0","0","0"
"910325","0","0","0"
"910383","0","0","0"
"920234","0.15625","0.15625","0.15625"
"920261","0.0625","0.0625","0.0625"
"920272","0","0","0"
"920276","0.4375","0.4375","0.4375"
"920339","0","0","0"
"930257","0.65625","0.65625","0.65625"
"930261","0","0","0"
"930271","0.3125","0.3125","0.3125"
"930283","0","0","0"
"930325","0","0","0"
"940231","0.03125","0.03125","0.03125"
"940239","0.078125","0.03125","0.125"
"940266","0.9375","0.9375","0.9375"
"940321","0","0","0"
"950220","0","0","0"
"950255","0.84375","0.84375","0.84375"
"950261","0","0","0"
"950279","0.09375","0.09375","0.09375"
"950281","0.125","0.125","0.125"
"960246","0.375","0.03125","0.71875"
"960294","0.0625","0.0625","0.0625"
"960380","0","0","0"
"960387","0","0","0"
"970236","0.0625","0.0625","0.0625"
"970243","0","0","0"
"970277","0.8125","0.8125","0.8125"
"970326","0.03125","0.03125","0.03125"
"970346","0.0625","0.0625","0.0625"
"980230","0","0","0"
"980251","0.6875","0.6875","0.6875"
"980260","0.0625","0.0625","0.0625"
"980332","0.3125","0.3125","0.3125"
"980377","0","0","0"
"990222","0","0","0"
"990238","0.15625","0.15625","0.15625"
"990239","0.15625","0.15625","0.15625"
"990240","0.4375","0.4375","0.4375"
"990260","0","0","0"
"1000221","0.03125","0.03125","0.03125"
"1000265","0","0","0"
"1000271","0.8125","0.8125","0.8125"
"1000277","0.28125","0.28125","0.28125"
"1000312","0.03125","0.03125","0.03125"
"1010237","0","0","0"
"1010251","0.71875","0.71875","0.71875"
"1010255","0","0","0"
"1010275","0.03125","0.03125","0.03125"
"1010313","0.21875","0.21875","0.21875"
"1020261","0.125","0.125","0.125"
"1020280","0.71875","0.71875","0.71875"
"1020315","0.09375","0.09375","0.09375"
"1020352","0","0","0"
"1020360","0.03125","0.03125","0.03125"
"1030222","0.09375","0.09375","0.09375"
"1030229","0.5","0.5","0.5"
"1030253","0","0","0"
"1030256","0.1875","0.1875","0.1875"
"1030262","0","0","0"
"1040243","0.21875","0.21875","0.21875"
"1040261","0.03125","0.03125","0.03125"
"1040269","0.0625","0.0625","0.0625"
"1040277","0.0625","0.0625","0.0625"
"1040352","0","0","0"
"1050231","0.75","0.75","0.75"
"1050243","0.1875","0.1875","0.1875"
"1050265","0.15625","0.15625","0.15625"
"1050267","0","0","0"
"1050326","0.15625","0.15625","0.15625"
"1060225","0.03125","0.03125","0.03125"
"1060236","0","0","0"
"1060279","0.34375","0.34375","0.34375"
"1060302","0.875","0.875","0.875"
"1060323","0","0","0"
"1070250","0.15625","0.15625","0.15625"
"1070251","0.8125","0.8125","0.8125"
"1070317","0.09375","0.09375","0.09375"
"1070334","0.25","0.25","0.25"
"1070367","0","0","0"
"1080263","0","0","0"
"1080286","0.78125","0.78125","0.78125"
"1080290","0.15625","0.15625","0.15625"
"1080331","0.375","0.375","0.375"
"1080354","0","0","0"
"1090221","0.375","0.375","0.375"
"1090222","0.0625","0.0625","0.0625"
"1090237","0.8125","0.8125","0.8125"
"1090308","0.15625","0.15625","0.15625"
"1090384","0","0","0"
"1100241","0.21875","0.21875","0.21875"
"1100274","0.125","0.125","0.125"
"1100295","0.34375","0.34375","0.34375"
"1100324","0.90625","0.90625","0.90625"
"1100370","0","0","0"
"1110230","0.15625","0.15625","0.15625"
"1110274","0.78125","0.78125","0.78125"
"1110276","0.25","0.25","0.25"
"1110311","0","0","0"
"1110346","0.1875","0.1875","0.1875"
"1120257","0","0","0"
"1120260","0.15625","0.15625","0.15625"
"1120261","0.78125","0.78125","0.78125"
"1120303","0.21875","0.21875","0.21875"
"1120332","0.15625","0.15625","0.15625"
"1130270","0.0625","0.0625","0.0625"
"1130283","0.96875","0.96875","0.96875"
"1130335","0.3125","0.3125","0.3125"
"1130357","0.21875","0.21875","0.21875"
"1130360","0","0","0"
"1140222","0.59375","0.59375","0.59375"
"1140230","0.3125","0.3125","0.3125"
"1140299","0.125","0.125","0.125"
"1140302","0.03125","0.03125","0.03125"
"1140313","0","0","0"
"1150235","0.34375","0.34375","0.34375"
"1150238","0.0625","0.0625","0.0625"
"1150244","0.3125","0.3125","0.3125"
"1150248","0","0","0"
"1150382","0","0","0"
"1160227","0.1875","0.1875","0.1875"
"1160268","0.09375","0.09375","0.09375"
"1160299","0.84375","0.84375","0.84375"
"1160318","0","0","0"
"1160372","0.21875","0.21875","0.21875"
"1170232","0","0","0"
"1170272","0.9375","0.9375","0.9375"
"1170277","0.15625","0.15625","0.15625"
"1170295","0.34375","0.34375","0.34375"
"1170324","0.15625","0.15625","0.15625"
"1180233","0.6875","0.6875","0.6875"
"1180257","0.03125","0.03125","0.03125"
"1180279","0.15625","0.15625","0.15625"
"1180285","0.1875","0.1875","0.1875"
"1180328","0","0","0"
"1190221","0.21875","0.21875","0.21875"
"1190263","0.3125","0.3125","0.3125"
"1190269","0.34375","0.34375","0.34375"
"1190279","0.875","0.875","0.875"
"1190309","0","0","0"
"1200225","0.3125","0.3125","0.3125"
"1200229","0.03125","0.03125","0.03125"
"1200260","0.90625","0.90625","0.90625"
"1200343","0","0","0"
"1200372","0.125","0.125","0.125"
"1210229","0.25","0.25","0.25"
"1210251","0.09375","0.09375","0.09375"
"1210272","0.8125","0.8125","0.8125"
"1210280","0.25","0.25","0.25"
"1210336","0","0","0"
"1220222","0.1875","0.1875","0.1875"
"1220234","0.03125","0.03125","0.03125"
"1220262","0.5","0.5","0.5"
"1220264","0.75","0.75","0.75"
"1220334","0","0","0"
"1230226","0.34375","0.34375","0.34375"
"1230248","0.75","0.75","0.75"
"1230262","0.03125","0.03125","0.03125"
"1230265","0.34375","0.34375","0.34375"
"1230378","0","0","0"
"1240234","0.03125","0.03125","0.03125"
"1240242","0.28125","0.28125","0.28125"
"1240273","0.875","0.875","0.875"
"1240291","0.09375","0.09375","0.09375"
"1240348","0.09375","0.09375","0.09375"
"1250246","0.75","0.75","0.75"
"1250296","0.3125","0.3125","0.3125"
"1250306","0","0","0"
"1250321","0.3125","0.3125","0.3125"
"1250336","0","0","0"
"1260254","0.1875","0.1875","0.1875"
"1260284","0.3125","0.3125","0.3125"
"1260301","0","0","0"
"1260318","0.5","0.5","0.5"
"1270227","0","0","0"
"1270272","0.375","0.375","0.375"
"1270273","0.84375","0.84375","0.84375"
"1270276","0.5625","0.5625","0.5625"
"1270300","0.0625","0.0625","0.0625"
"1280269","0.71875","0.71875","0.71875"
"1280339","0.15625","0.15625","0.15625"
"1280351","0","0","0"
"1280354","0.375","0.375","0.375"
"1280372","0.4375","0.4375","0.4375"
"1290223","0.78125","0.78125","0.78125"
"1290279","0.53125","0.53125","0.53125"
"1290280","0","0","0"
"1290337","0.375","0.375","0.375"
"1290358","0.53125","0.53125","0.53125"
"1300242","0.5","0.5","0.5"
"1300243","0","0","0"
"1300256","0.9375","0.9375","0.9375"
"1300309","0.3125","0.3125","0.3125"
"1300359","0.4375","0.4375","0.4375"
"1310269","0.5","0.5","0.5"
"1310295","0.78125","0.78125","0.78125"
"1310309","0.03125","0.03125","0.03125"
"1310327","0.375","0.375","0.375"
"1310350","0.28125","0.28125","0.28125"
"1320232","0.3125","0.3125","0.3125"
"1320253","0.21875","0.21875","0.21875"
"1320264","0.78125","0.78125","0.78125"
"1320272","0","0","0"
"1320292","0.46875","0.46875","0.46875"
"1330248","0.53125","0.53125","0.53125"
"1330254","0.4375","0.4375","0.4375"
"1330308","0.03125","0.03125","0.03125"
"1330349","0.4375","0.4375","0.4375"
"1330381","0.84375","0.84375","0.84375"
"1340236","0.5625","0.5625","0.5625"
"1340237","0","0","0"
"1340262","0.65625","0.65625","0.65625"
"1340281","0.8125","0.8125","0.8125"
"1340325","0.5","0.5","0.5"
"1350224","0.625","0.625","0.625"
"1350230","0.59375","0.59375","0.59375"
"1350243","0.8125","0.8125","0.8125"
"1350306","0","0","0"
"1350336","0.375","0.375","0.375"
"1360226","0.59375","0.59375","0.59375"
"1360266","0.65625","0.65625","0.65625"
"1360267","0.03125","0.03125","0.03125"
"1360274","0.375","0.375","0.375"
"1360283","0.8125","0.8125","0.8125"
"1370233","0","0","0"
"1370251","0.59375","0.59375","0.59375"
"1370255","0.375","0.375","0.375"
"1370287","0.71875","0.71875","0.71875"
"1370315","0.21875","0.21875","0.21875"
"1380227","0.78125","0.78125","0.78125"
"1380240","0.03125","0.03125","0.03125"
"1380249","0.5625","0.5625","0.5625"
"1380287","0.4375","0.4375","0.4375"
"1380319","0.28125","0.28125","0.28125"
"1390234","0.5","0.5","0.5"
"1390240","0.71875","0.71875","0.71875"
"1390268","0.3125","0.3125","0.3125"
"1390269","0.75","0.75","0.75"
"1390352","0.0625","0.0625","0.0625"
"1400265","0.4375","0.4375","0.4375"
"1400268","0.4375","0.4375","0.4375"
"1400269","0","0","0"
"1400285","0.25","0.25","0.25"
"1400327","0.65625","0.65625","0.65625"
"1410237","0","0","0"
"1410262","0.46875","0.46875","0.46875"
"1410286","0.96875","0.96875","0.96875"
"1410291","0.40625","0.40625","0.40625"
"1410343","0.59375","0.59375","0.59375"
"1420253","0.5625","0.5625","0.5625"
"1420258","0.40625","0.40625","0.40625"
"1420285","0.390625","0.0625","0.71875"
"1420289","0.5625","0.5625","0.5625"
"1430239","0.8125","0.8125","0.8125"
"1430247","0.53125","0.53125","0.53125"
"1430251","0.78125","0.78125","0.78125"
"1430284","0.59375","0.59375","0.59375"
"1430376","0","0","0"
"1440235","0.59375","0.59375","0.59375"
"1440240","0.78125","0.78125","0.78125"
"1440243","0","0","0"
"1440277","0.4375","0.4375","0.4375"
"1440296","0.8125","0.8125","0.8125"
"1450255","0.5625","0.5625","0.5625"
"1450263","0.65625","0.65625","0.65625"
"1450266","0.875","0.875","0.875"
"1450284","0.03125","0.03125","0.03125"
"1450290","0.59375","0.59375","0.59375"
"1460233","0.8125","0.8125","0.8125"
"1460239","0.65625","0.65625","0.65625"
"1460259","0.203125","0.03125","0.375"
"1460284","0.40625","0.40625","0.40625"
"1470222","0.46875","0.46875","0.46875"
"1470232","0.59375","0.59375","0.59375"
"1470267","0.84375","0.84375","0.84375"
"1470283","0","0","0"
"1470311","0.375","0.375","0.375"
"1480229","0.625","0.625","0.625"
"1480246","0.5","0.5","0.5"
"1480269","0.59375","0.59375","0.59375"
"1480275","0.65625","0.65625","0.65625"
"1480388","0","0","0"
"1490220","0.75","0.75","0.75"
"1490221","0","0","0"
"1490272","0.9375","0.9375","0.9375"
"1490274","0.75","0.75","0.75"
"1490292","0.40625","0.40625","0.40625"
"1500227","0.75","0.75","0.75"
"1500246","0","0","0"
"1500285","0.5625","0.5625","0.5625"
"1500289","0.75","0.75","0.75"
"1500375","0.84375","0.84375","0.84375"
"1510242","0.5625","0.5625","0.5625"
"1510247","0","0","0"
"1510275","0.78125","0.78125","0.78125"
"1510280","0.71875","0.71875","0.71875"
"1510293","0.46875","0.46875","0.46875"
"1520244","0.78125","0.78125","0.78125"
"1520257","0.375","0.375","0.375"
"1520282","0.875","0.875","0.875"
"1520316","0.03125","0.03125","0.03125"
"1520352","0.46875","0.46875","0.46875"
"1530240","0.03125","0.03125","0.03125"
"1530258","0.125","0.125","0.125"
"1530275","0.40625","0.40625","0.40625"
"1530284","0.375","0.375","0.375"
"1530285","0.9375","0.9375","0.9375"
"1540225","0.03125","0.03125","0.03125"
"1540228","0.5","0.5","0.5"
"1540240","0.6875","0.6875","0.6875"
"1540243","0.59375","0.59375","0.59375"
"1540339","0.84375","0.84375","0.84375"
"1550228","0.5","0.5","0.5"
"1550234","0.75","0.75","0.75"
"1550277","0.28125","0.0625","0.5"
"1550284","0.875","0.875","0.875"
"1560286","0.28125","0.28125","0.28125"
"1560298","0.4375","0.4375","0.4375"
"1560320","0.625","0.625","0.625"
"1560331","0.75","0.75","0.75"
"1560383","0","0","0"
"1570224","0.6875","0.6875","0.6875"
"1570239","0.65625","0.65625","0.65625"
"1570253","0.375","0.375","0.375"
"1570256","0","0","0"
"1570365","0.8125","0.8125","0.8125"
"1580249","0.65625","0.65625","0.65625"
"1580259","0.8125","0.8125","0.8125"
"1580342","0.25","0.25","0.25"
"1580352","0.4375","0.4375","0.4375"
"1580368","0","0","0"
"1590222","0.65625","0.65625","0.65625"
"1590227","0.40625","0.40625","0.40625"
"1590230","0.03125","0.03125","0.03125"
"1590292","0.9375","0.9375","0.9375"
"1590310","0.1875","0.1875","0.1875"
"1600247","0.5625","0.5625","0.5625"
"1600275","0.453125","0.28125","0.625"
"1600280","0.1875","0.1875","0.1875"
"1600329","0","0","0"
"1610220","0.15625","0.15625","0.15625"
"1610246","0.8125","0.8125","0.8125"
"1610274","0.5","0.5","0.5"
"1610344","0.34375","0.34375","0.34375"
"1610387","0.03125","0.03125","0.03125"
"1620248","0.375","0.375","0.375"
"1620272","0.8125","0.8125","0.8125"
"1620282","0.84375","0.84375","0.84375"
"1620323","0.3125","0.3125","0.3125"
"1620341","0.03125","0.03125","0.03125"
"1630227","0.875","0.875","0.875"
"1630232","0","0","0"
"1630250","0.46875","0.46875","0.46875"
"1630273","0.53125","0.53125","0.53125"
"1630275","0.90625","0.90625","0.90625"
"1640221","0.4375","0.4375","0.4375"
"1640237","0.59375","0.59375","0.59375"
"1640246","1","1","1"
"1640250","0.125","0.125","0.125"
"1640343","0.75","0.75","0.75"
"1650226","0.46875","0.46875","0.46875"
"1650262","0.78125","0.78125","0.78125"
"1650264","0.8125","0.8125","0.8125"
"1650285","0.09375","0.09375","0.09375"
"1650288","0.59375","0.59375","0.59375"
"1660232","0.75","0.75","0.75"
"1660233","0","0","0"
"1660234","0.125","0.125","0.125"
"1660263","0.625","0.625","0.625"
"1660322","0.6875","0.6875","0.6875"
"1670230","0.75","0.75","0.75"
"1670261","0","0","0"
"1670278","0.875","0.875","0.875"
"1670307","0.5625","0.5625","0.5625"
"1670315","0.09375","0.09375","0.09375"
"1680226","0.5625","0.5625","0.5625"
"1680265","0.5625","0.5625","0.5625"
"1680275","0.75","0.75","0.75"
"1680281","0","0","0"
"1680323","0.6875","0.6875","0.6875"
"1690242","0.5625","0.5625","0.5625"
"1690245","0.0625","0.0625","0.0625"
"1690257","0.8125","0.8125","0.8125"
"1690262","0.75","0.75","0.75"
"1690287","0.40625","0.40625","0.40625"
"1700235","0.640625","0.5","0.78125"
"1700280","0.78125","0.78125","0.78125"
"1700285","0.09375","0.09375","0.09375"
"1700295","0.78125","0.78125","0.78125"
"1710228","0.8125","0.8125","0.8125"
"1710276","0.65625","0.65625","0.65625"
"1710283","0.65625","0.65625","0.65625"
"1710304","0.625","0.625","0.625"
"1710313","0.09375","0.09375","0.09375"
"1720228","0.875","0.875","0.875"
"1720274","0.78125","0.78125","0.78125"
"1720287","0.625","0.625","0.625"
"1720295","0.03125","0.03125","0.03125"
"1720304","0.40625","0.40625","0.40625"
"1730228","0.40625","0.40625","0.40625"
"1730232","0.4375","0.4375","0.4375"
"1730282","0.84375","0.84375","0.84375"
"1730290","0.46875","0.46875","0.46875"
"1730341","0.09375","0.09375","0.09375"
"1740234","0.40625","0.40625","0.40625"
"1740269","0.71875","0.71875","0.71875"
"1740276","0.78125","0.78125","0.78125"
"1740304","0.0625","0.0625","0.0625"
"1740332","0.4375","0.4375","0.4375"
"1750225","0.84375","0.84375","0.84375"
"1750254","0.625","0.625","0.625"
"1750259","0.0625","0.0625","0.0625"
"1750283","0.53125","0.53125","0.53125"
"1750298","0.75","0.75","0.75"
"1760262","0.1875","0.1875","0.1875"
"1760277","0.796875","0.75","0.84375"
"1760284","0.78125","0.78125","0.78125"
"1760302","0.40625","0.40625","0.40625"
"1770223","0.15625","0.15625","0.15625"
"1770243","0.5625","0.5625","0.5625"
"1770245","0.640625","0.3125","0.96875"
"1770358","0.53125","0.53125","0.53125"
"1780233","0.59375","0.59375","0.59375"
"1780250","0.0625","0.0625","0.0625"
"1780260","0.65625","0.65625","0.65625"
"1780267","0.5625","0.5625","0.5625"
"1780273","0.875","0.875","0.875"
"1790241","0.6875","0.6875","0.6875"
"1790278","0.78125","0.78125","0.78125"
"1790291","0.71875","0.71875","0.71875"
"1790300","0.09375","0.09375","0.09375"
"1790357","0.375","0.375","0.375"
"1800223","0.8125","0.8125","0.8125"
"1800256","0.8125","0.8125","0.8125"
"1800271","0","0","0"
"1800289","0.71875","0.71875","0.71875"
"1800380","0.53125","0.53125","0.53125"
"1810237","0.3125","0.3125","0.3125"
"1810268","0.78125","0.78125","0.78125"
"1810271","0.75","0.75","0.75"
"1810281","0.65625","0.65625","0.65625"
"1810308","0.09375","0.09375","0.09375"
