"Step","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate__MIN","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate__MAX"
"1230256","0.625","0.625","0.625"
"1230293","0.28125","0.28125","0.28125"
"1230310","0.4375","0.4375","0.4375"
"1230321","0","0","0"
"1240220","0.5625","0.5625","0.5625"
"1240233","0","0","0"
"1240274","0.375","0.375","0.375"
"1240286","0.3125","0.3125","0.3125"
"1240368","0.625","0.625","0.625"
"1250221","0","0","0"
"1250224","0.3125","0.3125","0.3125"
"1250230","0.375","0.375","0.375"
"1250257","0.3125","0.3125","0.3125"
"1250263","0.53125","0.53125","0.53125"
"1260221","0","0","0"
"1260228","0.5625","0.5625","0.5625"
"1260235","0.28125","0.28125","0.28125"
"1260260","0.59375","0.59375","0.59375"
"1260275","0.46875","0.46875","0.46875"
"1270236","0.46875","0.46875","0.46875"
"1270239","0","0","0"
"1270240","0.6875","0.6875","0.6875"
"1270274","0.8125","0.8125","0.8125"
"1270278","0.34375","0.34375","0.34375"
"1280251","0.4375","0.4375","0.4375"
"1280256","0.25","0.25","0.25"
"1280262","0.8125","0.8125","0.8125"
"1280283","0.59375","0.59375","0.59375"
"1280300","0","0","0"
"1290225","0.59375","0.59375","0.59375"
"1290229","0.625","0.625","0.625"
"1290247","0","0","0"
"1290251","0.34375","0.125","0.5625"
"1300227","0","0","0"
"1300235","0.25","0.25","0.25"
"1300252","0.78125","0.78125","0.78125"
"1300288","0.4375","0.4375","0.4375"
"1300351","0.46875","0.46875","0.46875"
"1310230","0.25","0.25","0.25"
"1310250","0.71875","0.71875","0.71875"
"1310277","0","0","0"
"1310292","0.4375","0.4375","0.4375"
"1310362","0.78125","0.78125","0.78125"
"1320220","0","0","0"
"1320238","0.71875","0.71875","0.71875"
"1320288","0.1875","0.1875","0.1875"
"1320366","0.03125","0.03125","0.03125"
"1320381","0.28125","0.28125","0.28125"
"1330243","0.59375","0.59375","0.59375"
"1330252","0.34375","0.34375","0.34375"
"1330253","0.5625","0.5625","0.5625"
"1330254","0","0","0"
"1330255","0.15625","0.15625","0.15625"
"1340284","0.75","0.75","0.75"
"1340288","0.5","0.5","0.5"
"1340290","0.5","0.5","0.5"
"1340295","0.3125","0.3125","0.3125"
"1340308","0","0","0"
"1350243","0.75","0.75","0.75"
"1350283","0.46875","0.46875","0.46875"
"1350286","0.03125","0.03125","0.03125"
"1350353","0.875","0.875","0.875"
"1350377","0.1875","0.1875","0.1875"
"1360234","0","0","0"
"1360246","0.4375","0.4375","0.4375"
"1360267","0.9375","0.9375","0.9375"
"1360270","0.3125","0.3125","0.3125"
"1360297","0.5625","0.5625","0.5625"
"1370229","0","0","0"
"1370263","0.625","0.625","0.625"
"1370307","0.625","0.625","0.625"
"1370333","0.25","0.25","0.25"
"1370339","0.28125","0.28125","0.28125"
"1380239","0.0625","0.0625","0.0625"
"1380240","0.1875","0.1875","0.1875"
"1380244","0.875","0.875","0.875"
"1380280","0.25","0.25","0.25"
"1380283","0.40625","0.40625","0.40625"
"1390237","0.6875","0.6875","0.6875"
"1390240","0.78125","0.78125","0.78125"
"1390246","0.4375","0.4375","0.4375"
"1390265","0.03125","0.03125","0.03125"
"1390292","0.46875","0.46875","0.46875"
"1400242","0.625","0.625","0.625"
"1400258","0.75","0.75","0.75"
"1400290","0.25","0.25","0.25"
"1400309","0.40625","0.40625","0.40625"
"1400367","0","0","0"
"1410240","0.6875","0.6875","0.6875"
"1410276","0.625","0.625","0.625"
"1410284","0.8125","0.8125","0.8125"
"1410291","0.40625","0.40625","0.40625"
"1410308","0.03125","0.03125","0.03125"
"1420252","0.4375","0.4375","0.4375"
"1420269","0.40625","0.40625","0.40625"
"1420274","0.3125","0.3125","0.3125"
"1420287","0.78125","0.78125","0.78125"
"1420387","0","0","0"
"1430245","0.625","0.625","0.625"
"1430254","0.625","0.625","0.625"
"1430278","0.78125","0.78125","0.78125"
"1430333","0","0","0"
"1430371","0.46875","0.46875","0.46875"
"1440223","0.34375","0.34375","0.34375"
"1440245","0.59375","0.59375","0.59375"
"1440264","0.875","0.875","0.875"
"1440268","0.5625","0.5625","0.5625"
"1440277","0","0","0"
"1450257","0.46875","0.46875","0.46875"
"1450258","0.84375","0.84375","0.84375"
"1450286","0.6875","0.6875","0.6875"
"1450318","0.59375","0.59375","0.59375"
"1450380","0","0","0"
"1460238","0.71875","0.71875","0.71875"
"1460240","0","0","0"
"1460249","0.625","0.625","0.625"
"1460295","0.59375","0.59375","0.59375"
"1460323","0.65625","0.65625","0.65625"
"1470247","0.65625","0.65625","0.65625"
"1470259","0.03125","0.03125","0.03125"
"1470277","0.75","0.75","0.75"
"1470280","0.5625","0.5625","0.5625"
"1470316","0.875","0.875","0.875"
"1480220","0.59375","0.59375","0.59375"
"1480226","0.40625","0.40625","0.40625"
"1480251","0.78125","0.78125","0.78125"
"1480275","0.71875","0.71875","0.71875"
"1480278","0","0","0"
"1490242","0","0","0"
"1490254","0.625","0.625","0.625"
"1490271","0.78125","0.78125","0.78125"
"1490304","0.71875","0.71875","0.71875"
"1490319","0.4375","0.4375","0.4375"
"1500228","0.84375","0.84375","0.84375"
"1500256","0.75","0.75","0.75"
"1500268","0.5625","0.5625","0.5625"
