"Step","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate__MIN","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate__MAX"
"430369","0","0","0"
"430377","0","0","0"
"440221","0","0","0"
"440227","0","0","0"
"440233","0","0","0"
"440239","0","0","0"
"440371","0","0","0"
"450232","0","0","0"
"450241","0","0","0"
"450257","0","0","0"
"450268","0","0","0"
"450326","0","0","0"
"460247","0","0","0"
"460288","0","0","0"
"460294","0","0","0"
"460375","0","0","0"
"470234","0","0","0"
"470241","0","0","0"
"470293","0","0","0"
"470353","0","0","0"
"470378","0","0","0"
"480224","0","0","0"
"480248","0","0","0"
"480253","0","0","0"
"480263","0","0","0"
"480264","0","0","0"
"490220","0","0","0"
"490227","0","0","0"
"490246","0","0","0"
"490342","0","0","0"
"490358","0","0","0"
"500221","0","0","0"
"500225","0","0","0"
"500240","0","0","0"
"500257","0","0","0"
"500331","0","0","0"
"510232","0","0","0"
"510233","0","0","0"
"510255","0","0","0"
"510309","0","0","0"
"510329","0","0","0"
"520229","0","0","0"
"520275","0","0","0"
"520279","0","0","0"
"520356","0","0","0"
"520360","0","0","0"
"530228","0","0","0"
"530252","0","0","0"
"530270","0","0","0"
"530284","0","0","0"
"530356","0","0","0"
"540226","0.03125","0.03125","0.03125"
"540242","0","0","0"
"540250","0","0","0"
"540265","0","0","0"
"540284","0.03125","0.03125","0.03125"
"550235","0","0","0"
"550268","0","0","0"
"550297","0","0","0"
"550326","0","0","0"
"550371","0","0","0"
"560249","0","0","0"
"560254","0","0","0"
"560326","0.03125","0.03125","0.03125"
"560333","0","0","0"
"560379","0","0","0"
"570220","0","0","0"
"570233","0","0","0"
"570235","0","0","0"
"570242","0","0","0"
"570373","0","0","0"
"580263","0.03125","0.03125","0.03125"
"580266","0","0","0"
"580268","0","0","0"
"580344","0","0","0"
"580378","0","0","0"
"590240","0","0","0"
"590259","0.03125","0.03125","0.03125"
"590265","0.03125","0.03125","0.03125"
"590278","0","0","0"
"590321","0","0","0"
"600228","0","0","0"
"600232","0","0","0"
"600239","0","0","0"
"600276","0","0","0"
"600308","0","0","0"
"610220","0","0","0"
"610241","0","0","0"
"610311","0","0","0"
"610345","0","0","0"
"620259","0","0","0"
"620261","0.09375","0.09375","0.09375"
"620274","0","0","0"
"620290","0","0","0"
"620317","0","0","0"
"630221","0","0","0"
"630236","0","0","0"
"630280","0","0","0"
"630285","0","0","0"
"640222","0","0","0"
"640245","0","0","0"
"640255","0.03125","0.03125","0.03125"
"640346","0","0","0"
"640355","0","0","0"
"650222","0","0","0"
"650223","0","0","0"
"650238","0","0","0"
"650259","0","0","0"
"650277","0","0","0"
"660221","0","0","0"
"660227","0","0","0"
"660276","0.03125","0.03125","0.03125"
"660290","0","0","0"
"660379","0","0","0"
"670225","0.03125","0.03125","0.03125"
"670239","0","0","0"
"670254","0","0","0"
"670289","0","0","0"
"670307","0","0","0"
"680266","0","0","0"
"680291","0","0","0"
"680293","0","0","0"
"680303","0","0","0"
"680323","0","0","0"
"690275","0","0","0"
"690304","0","0","0"
"690336","0","0","0"
"690365","0","0","0"
"690379","0","0","0"
"700242","0","0","0"
"700251","0","0","0"
"700255","0","0","0"
"700282","0","0","0"
"700362","0","0","0"
"710239","0","0","0"
"710241","0","0","0"
"710273","0.03125","0.03125","0.03125"
"710274","0.0625","0.0625","0.0625"
"710340","0","0","0"
"720227","0","0","0"
"720233","0","0","0"
"720260","0.03125","0.03125","0.03125"
"720316","0.03125","0.03125","0.03125"
"720331","0","0","0"
"730233","0.03125","0.03125","0.03125"
"730283","0","0","0"
"730337","0","0","0"
"730342","0","0","0"
"730357","0.03125","0.03125","0.03125"
"740221","0","0","0"
"740249","0","0","0"
"740260","0","0","0"
"740329","0.015625","0","0.03125"
"750262","0","0","0"
"750302","0","0","0"
"750305","0","0","0"
"750349","0.0625","0.0625","0.0625"
"750360","0","0","0"
"760221","0","0","0"
"760275","0","0","0"
"760283","0","0","0"
"760294","0","0","0"
"760318","0","0","0"
"770234","0.09375","0.09375","0.09375"
"770240","0","0","0"
"770324","0","0","0"
"770356","0","0","0"
"770357","0.0625","0.0625","0.0625"
"780225","0","0","0"
"780288","0.03125","0.03125","0.03125"
"780308","0.0625","0.0625","0.0625"
"780313","0","0","0"
"780388","0","0","0"
"790235","0.03125","0.03125","0.03125"
"790258","0","0","0"
"790274","0.0625","0.0625","0.0625"
"790300","0.0625","0.0625","0.0625"
"790356","0","0","0"
"800232","0.09375","0.09375","0.09375"
"800244","0","0","0"
"800306","0","0","0"
"800310","0","0","0"
"800317","0","0","0"
"810221","0.0625","0.0625","0.0625"
"810249","0","0","0"
"810255","0.03125","0.03125","0.03125"
"810275","0","0","0"
"810384","0","0","0"
"820257","0","0","0"
"820261","0","0","0"
"820332","0","0","0"
"820362","0","0","0"
"820371","0.15625","0.15625","0.15625"
"830221","0.03125","0.03125","0.03125"
"830230","0.03125","0.03125","0.03125"
"830258","0","0","0"
"830265","0","0","0"
"830351","0.0625","0.0625","0.0625"
"840229","0.03125","0.03125","0.03125"
"840231","0.0625","0.0625","0.0625"
"840272","0","0","0"
"840375","0","0","0"
"840377","0.0625","0.0625","0.0625"
"850230","0.03125","0.03125","0.03125"
"850311","0.0625","0.0625","0.0625"
"850316","0.03125","0.03125","0.03125"
"850356","0.125","0.125","0.125"
"850381","0","0","0"
"860237","0.15625","0.15625","0.15625"
"860243","0","0","0"
"860256","0","0","0"
"860358","0","0","0"
"860379","0","0","0"
"870243","0.125","0.125","0.125"
"870250","0","0","0"
"870279","0","0","0"
"870309","0","0","0"
"870346","0","0","0"
"880281","0","0","0"
"880296","0.09375","0.09375","0.09375"
"880314","0.03125","0.03125","0.03125"
"880333","0","0","0"
"880386","0","0","0"
"890237","0","0","0"
"890252","0.0625","0.0625","0.0625"
"890258","0.09375","0.09375","0.09375"
"890290","0.0625","0.0625","0.0625"
"890328","0","0","0"
"900227","0","0","0"
"900252","0","0","0"
"900254","0.03125","0.03125","0.03125"
"900316","0.09375","0.09375","0.09375"
"900360","0","0","0"
"910225","0","0","0"
"910232","0","0","0"
"910239","0.03125","0.03125","0.03125"
"910285","0","0","0"
"910327","0.125","0.125","0.125"
"920237","0","0","0"
"920248","0.125","0.125","0.125"
"920296","0","0","0"
"920331","0.03125","0.03125","0.03125"
"920364","0.0625","0.0625","0.0625"
"930274","0.015625","0","0.03125"
"930307","0.0625","0.0625","0.0625"
"930376","0.15625","0.15625","0.15625"
"930385","0.0625","0.0625","0.0625"
"940240","0.125","0.125","0.125"
"940258","0.03125","0.03125","0.03125"
"940291","0","0","0"
"940350","0","0","0"
"940360","0.15625","0.15625","0.15625"
"950232","0","0","0"
"950235","0.03125","0.03125","0.03125"
"950237","0.03125","0.03125","0.03125"
"950248","0.125","0.125","0.125"
"950313","0","0","0"
"960253","0.1875","0.1875","0.1875"
"960258","0.0625","0.0625","0.0625"
"960316","0.03125","0.03125","0.03125"
"960350","0","0","0"
"960371","0.09375","0.09375","0.09375"
"970241","0.21875","0.21875","0.21875"
"970263","0","0","0"
"970277","0.125","0.125","0.125"
"970375","0","0","0"
"970384","0","0","0"
"980226","0.1875","0.1875","0.1875"
"980228","0","0","0"
"980253","0","0","0"
"980278","0.09375","0.09375","0.09375"
"980346","0.25","0.25","0.25"
"990253","0","0","0"
"990263","0.0625","0.0625","0.0625"
"990283","0","0","0"
"990374","0.53125","0.53125","0.53125"
"990382","0","0","0"
"1000223","0.09375","0.09375","0.09375"
"1000264","0","0","0"
"1000281","0","0","0"
"1000296","0.28125","0.28125","0.28125"
"1000343","0","0","0"
"1010243","0.0625","0.0625","0.0625"
"1010269","0","0","0"
"1010286","0","0","0"
"1010304","0.09375","0.09375","0.09375"
"1010312","0.21875","0.21875","0.21875"
"1020242","0.1875","0.1875","0.1875"
"1020252","0","0","0"
"1020262","0.03125","0.03125","0.03125"
"1020277","0.25","0.25","0.25"
"1020352","0","0","0"
"1030254","0","0","0"
"1030262","0.21875","0.21875","0.21875"
"1030263","0.03125","0.03125","0.03125"
"1030264","0.25","0.25","0.25"
"1030303","0","0","0"
"1040223","0.25","0","0.5"
"1040231","0.28125","0.28125","0.28125"
"1040258","0","0","0"
"1040280","0.03125","0.03125","0.03125"
"1050242","0","0","0"
"1050249","0","0","0"
"1050283","0.125","0.125","0.125"
"1050289","0.3125","0.3125","0.3125"
"1050291","0.09375","0.09375","0.09375"
"1060273","0","0","0"
"1060284","0","0","0"
"1060337","0.1875","0.1875","0.1875"
"1060357","0.09375","0.09375","0.09375"
"1060364","0.0625","0.0625","0.0625"
"1070247","0.28125","0.28125","0.28125"
"1070260","0.4375","0.4375","0.4375"
"1070277","0.03125","0.03125","0.03125"
"1070321","0.09375","0.09375","0.09375"
"1070377","0","0","0"
"1080222","0.28125","0.28125","0.28125"
"1080230","0.1875","0.1875","0.1875"
"1080273","0.03125","0.03125","0.03125"
"1080289","0","0","0"
"1080314","0","0","0"
"1090229","0","0","0"
"1090276","0","0","0"
"1090295","0.125","0.125","0.125"
"1090318","0.15625","0.15625","0.15625"
"1090344","0.1875","0.1875","0.1875"
"1100232","0","0","0"
"1100238","0","0","0"
"1100262","0.21875","0.21875","0.21875"
"1100279","0.46875","0.46875","0.46875"
"1100350","0.15625","0.15625","0.15625"
"1110243","0.4375","0.4375","0.4375"
"1110283","0.59375","0.59375","0.59375"
"1110319","0.03125","0.03125","0.03125"
"1110342","0.03125","0.03125","0.03125"
"1110388","0","0","0"
"1120276","0.34375","0.34375","0.34375"
"1120280","0.03125","0","0.0625"
"1120318","0.125","0.125","0.125"
"1120343","0.3125","0.3125","0.3125"
"1130263","0","0","0"
"1130265","0.40625","0.40625","0.40625"
"1130321","0.40625","0.40625","0.40625"
"1130327","0.03125","0.03125","0.03125"
"1130369","0","0","0"
"1140226","0.3125","0.3125","0.3125"
"1140273","0.1875","0.1875","0.1875"
"1140294","0","0","0"
"1140334","0","0","0"
"1140378","0.125","0.125","0.125"
"1150256","0.0625","0.0625","0.0625"
"1150263","0","0","0"
"1150270","0.25","0.25","0.25"
"1150285","0.40625","0.40625","0.40625"
"1150374","0.1875","0.1875","0.1875"
"1160228","0.4375","0.4375","0.4375"
"1160240","0.03125","0.03125","0.03125"
"1160251","0.09375","0.09375","0.09375"
"1160315","0.03125","0.03125","0.03125"
"1160386","0.125","0.125","0.125"
"1170238","0.34375","0.34375","0.34375"
"1170244","0.09375","0.09375","0.09375"
"1170251","0.09375","0.09375","0.09375"
"1170262","0","0","0"
"1170335","0.84375","0.84375","0.84375"
"1180226","0.03125","0.03125","0.03125"
"1180239","0.25","0.25","0.25"
"1180259","0.5625","0.5625","0.5625"
"1180313","0.15625","0.15625","0.15625"
"1180384","0.0625","0.0625","0.0625"
"1190234","0.03125","0.03125","0.03125"
"1190254","0.4375","0.4375","0.4375"
"1190305","0.09375","0.09375","0.09375"
"1190329","0.25","0.25","0.25"
"1190361","0.125","0.125","0.125"
"1200223","0.03125","0.03125","0.03125"
"1200225","0.0625","0.0625","0.0625"
"1200263","0.0625","0.0625","0.0625"
"1200280","0.125","0.125","0.125"
"1200281","0.5","0.5","0.5"
"1210225","0.0625","0.0625","0.0625"
"1210239","0.0625","0.0625","0.0625"
"1210243","0.09375","0.09375","0.09375"
"1210246","0.59375","0.59375","0.59375"
"1210283","0.25","0.25","0.25"
"1220225","0","0","0"
"1220268","0.21875","0.21875","0.21875"
"1220292","0.5625","0.5625","0.5625"
"1220298","0.03125","0.03125","0.03125"
"1220337","0.15625","0.15625","0.15625"
"1230251","0.03125","0.03125","0.03125"
"1230253","0.65625","0.65625","0.65625"
"1230255","0.34375","0.34375","0.34375"
"1230256","0.125","0.125","0.125"
"1230329","0","0","0"
"1240251","0.34375","0.34375","0.34375"
"1240253","0.0625","0.0625","0.0625"
"1240256","0.28125","0.28125","0.28125"
"1240280","0.0625","0.0625","0.0625"
"1240308","0.375","0.375","0.375"
"1250224","0.1875","0.1875","0.1875"
"1250253","0.0625","0.0625","0.0625"
"1250272","0.34375","0.34375","0.34375"
"1250281","0.40625","0.40625","0.40625"
"1250326","0","0","0"
"1260252","0.09375","0.09375","0.09375"
"1260256","0.25","0.25","0.25"
"1260265","0.0625","0.0625","0.0625"
"1260281","0.4375","0.4375","0.4375"
"1260357","0.03125","0.03125","0.03125"
"1270232","0.5","0.5","0.5"
"1270240","0","0","0"
"1270276","0.21875","0.21875","0.21875"
"1270345","0.5625","0.5625","0.5625"
"1270380","0","0","0"
"1280240","0.09375","0.09375","0.09375"
"1280253","0.625","0.625","0.625"
"1280260","0.0625","0.0625","0.0625"
"1280317","0.09375","0.09375","0.09375"
"1280388","0.625","0.625","0.625"
"1290249","0.5625","0.5625","0.5625"
"1290258","0.03125","0.03125","0.03125"
"1290270","0.40625","0.40625","0.40625"
"1290292","0.34375","0.34375","0.34375"
"1290331","0.09375","0.09375","0.09375"
"1300221","0.40625","0.40625","0.40625"
"1300230","0.5625","0.5625","0.5625"
"1300272","0.4375","0.4375","0.4375"
"1300290","0","0","0"
"1300317","0.03125","0.03125","0.03125"
"1310281","0.03125","0.03125","0.03125"
"1310293","0.28125","0.28125","0.28125"
"1310328","0","0","0"
"1310377","0.28125","0.28125","0.28125"
"1310379","0.5","0.5","0.5"
"1320241","0","0","0"
"1320243","0.5625","0.5625","0.5625"
"1320244","0.78125","0.78125","0.78125"
"1320261","0.0625","0.0625","0.0625"
"1320342","0.4375","0.4375","0.4375"
"1330221","0.5","0.5","0.5"
"1330222","0.15625","0.15625","0.15625"
"1330232","0","0","0"
"1330248","0.65625","0.65625","0.65625"
"1330308","0.3125","0.3125","0.3125"
"1340232","0.28125","0.28125","0.28125"
"1340245","0.5","0.5","0.5"
"1340273","0.65625","0.65625","0.65625"
"1340282","0.1875","0.1875","0.1875"
"1340302","0","0","0"
"1350238","0.78125","0.78125","0.78125"
"1350241","0.25","0.25","0.25"
"1350246","0","0","0"
"1350267","0.75","0.75","0.75"
"1350281","0.21875","0.21875","0.21875"
"1360230","0.8125","0.8125","0.8125"
"1360239","0.1875","0.1875","0.1875"
"1360274","0.5625","0.5625","0.5625"
"1360295","0.3125","0.3125","0.3125"
"1360369","0","0","0"
"1370220","0.6875","0.6875","0.6875"
"1370244","0.1875","0.1875","0.1875"
"1370256","0.375","0.375","0.375"
"1370263","0.03125","0.03125","0.03125"
"1370271","0.28125","0.28125","0.28125"
"1380221","0.59375","0.59375","0.59375"
"1380240","0.421875","0.125","0.71875"
"1380244","0.40625","0.40625","0.40625"
"1380261","0.3125","0.3125","0.3125"
"1390241","0.71875","0.71875","0.71875"
"1390248","0.21875","0.21875","0.21875"
"1390278","0.0625","0.0625","0.0625"
"1390333","0.03125","0.03125","0.03125"
"1390337","0.59375","0.59375","0.59375"
"1400255","0.34375","0.34375","0.34375"
"1400271","0.8125","0.8125","0.8125"
"1400298","0.59375","0.59375","0.59375"
"1400313","0.40625","0.40625","0.40625"
"1400364","0","0","0"
"1410255","0","0","0"
"1410262","0.65625","0.65625","0.65625"
"1410289","0.5","0.5","0.5"
"1410312","0.34375","0.34375","0.34375"
"1410314","0.375","0.375","0.375"
"1420225","0.625","0.625","0.625"
"1420226","0.34375","0.34375","0.34375"
"1420231","0","0","0"
"1420236","0.28125","0.28125","0.28125"
"1420310","0.53125","0.53125","0.53125"
"1430220","0.53125","0.53125","0.53125"
"1430222","0.25","0.25","0.25"
"1430237","0.65625","0.65625","0.65625"
"1430292","0.5625","0.5625","0.5625"
"1430323","0","0","0"
"1440222","0.40625","0.40625","0.40625"
"1440224","0.71875","0.71875","0.71875"
"1440225","0.71875","0.71875","0.71875"
"1440322","0","0","0"
"1440344","0.15625","0.15625","0.15625"
"1450220","0.5625","0.5625","0.5625"
"1450228","0.03125","0.03125","0.03125"
"1450240","0.46875","0.46875","0.46875"
"1450271","0.375","0.375","0.375"
"1450281","0.40625","0.40625","0.40625"
"1460220","0.75","0.75","0.75"
"1460249","0.375","0.375","0.375"
"1460263","0","0","0"
"1460281","0.40625","0.40625","0.40625"
"1460342","0.6875","0.6875","0.6875"
"1470230","0.40625","0.40625","0.40625"
"1470236","0.6875","0.6875","0.6875"
"1470245","0","0","0"
"1470253","0.375","0.375","0.375"
"1470340","0.71875","0.71875","0.71875"
"1480237","0.46875","0.46875","0.46875"
"1480252","0.4375","0.4375","0.4375"
"1480289","0.03125","0.03125","0.03125"
"1480312","0.46875","0.46875","0.46875"
"1480313","0.84375","0.84375","0.84375"
"1490220","0.78125","0.78125","0.78125"
"1490245","0.25","0.25","0.25"
"1490262","0.53125","0.53125","0.53125"
"1490274","0.71875","0.71875","0.71875"
"1490333","0","0","0"
"1500239","0.90625","0.90625","0.90625"
"1500297","0.65625","0.65625","0.65625"
"1500309","0.375","0.375","0.375"
"1500331","0.59375","0.59375","0.59375"
"1500368","0","0","0"
"1510231","0.65625","0.65625","0.65625"
"1510249","0.65625","0.65625","0.65625"
"1510268","0.5","0.5","0.5"
"1510283","0.46875","0.46875","0.46875"
"1510371","0","0","0"
"1520255","0.90625","0.90625","0.90625"
"1520280","0.71875","0.71875","0.71875"
"1520291","0.03125","0.03125","0.03125"
"1520314","0.5625","0.5625","0.5625"
"1520321","0.84375","0.84375","0.84375"
"1530237","0.46875","0.46875","0.46875"
"1530273","0.6875","0.6875","0.6875"
"1530323","0","0","0"
"1530370","0.71875","0.71875","0.71875"
"1530377","0.625","0.625","0.625"
"1540263","0.90625","0.90625","0.90625"
"1540267","0.84375","0.84375","0.84375"
"1540275","0.65625","0.65625","0.65625"
"1540296","0.625","0.625","0.625"
"1540359","0.03125","0.03125","0.03125"
"1550232","0.4375","0.4375","0.4375"
"1550250","0.75","0.75","0.75"
"1550256","0.46875","0.46875","0.46875"
"1550265","0.84375","0.84375","0.84375"
"1550323","0","0","0"
"1560229","0.625","0.625","0.625"
"1560274","0.859375","0.8125","0.90625"
"1560302","0.09375","0.09375","0.09375"
"1560377","0.03125","0.03125","0.03125"
"1570234","0.84375","0.84375","0.84375"
"1570248","0.3125","0.3125","0.3125"
"1570250","0.71875","0.71875","0.71875"
"1570265","0.6875","0.6875","0.6875"
"1570310","0.0625","0.0625","0.0625"
"1580244","0.3125","0.3125","0.3125"
"1580252","0.71875","0.71875","0.71875"
"1580289","0.625","0.625","0.625"
"1580300","0.6875","0.6875","0.6875"
"1580330","0.03125","0.03125","0.03125"
"1590236","0.53125","0.5","0.5625"
"1590238","0.8125","0.8125","0.8125"
"1590239","0.65625","0.65625","0.65625"
"1590245","0.125","0.125","0.125"
"1600221","0.25","0.25","0.25"
"1600256","0.71875","0.59375","0.84375"
"1600270","0.53125","0.53125","0.53125"
"1600309","0.875","0.875","0.875"
"1610230","0.15625","0.15625","0.15625"
"1610237","0.8125","0.8125","0.8125"
"1610249","0.75","0.75","0.75"
"1610277","0.21875","0.21875","0.21875"
"1610348","0.59375","0.59375","0.59375"
"1620246","0.46875","0.46875","0.46875"
"1620248","0.59375","0.59375","0.59375"
"1620254","0.75","0.75","0.75"
"1620276","0.25","0.25","0.25"
"1620361","0.15625","0.15625","0.15625"
"1630237","0.3125","0.3125","0.3125"
"1630245","0.6875","0.6875","0.6875"
"1630258","0.46875","0.46875","0.46875"
"1630293","0.71875","0.71875","0.71875"
"1630369","0.59375","0.59375","0.59375"
"1640223","0.84375","0.84375","0.84375"
"1640238","0.25","0.25","0.25"
"1640258","0.625","0.625","0.625"
"1640263","0.71875","0.71875","0.71875"
"1640276","0.71875","0.71875","0.71875"
"1650262","0.75","0.75","0.75"
"1650265","0.78125","0.78125","0.78125"
"1650272","0.75","0.75","0.75"
"1650276","0.625","0.625","0.625"
"1650328","0.1875","0.1875","0.1875"
"1660221","0.8125","0.8125","0.8125"
"1660238","0.875","0.875","0.875"
"1660331","0.59375","0.59375","0.59375"
"1660344","0.1875","0.1875","0.1875"
"1660352","0.5","0.5","0.5"
"1670252","0.59375","0.59375","0.59375"
"1670267","0.4375","0.4375","0.4375"
"1670286","0.625","0.625","0.625"
"1670304","0.6875","0.6875","0.6875"
"1670306","0.1875","0.1875","0.1875"
"1680224","0.6875","0.6875","0.6875"
"1680234","0.75","0.75","0.75"
"1680283","0.59375","0.59375","0.59375"
"1680309","0.59375","0.59375","0.59375"
"1680351","0.375","0.375","0.375"
"1690225","0.71875","0.71875","0.71875"
"1690238","0.46875","0.46875","0.46875"
"1690267","0.5625","0.5625","0.5625"
"1690311","0.8125","0.8125","0.8125"
"1690352","0.21875","0.21875","0.21875"
"1700251","0.8125","0.8125","0.8125"
"1700255","0.6875","0.6875","0.6875"
"1700268","0.875","0.875","0.875"
"1700277","0.78125","0.78125","0.78125"
"1700278","0.34375","0.34375","0.34375"
"1710236","0.6875","0.6875","0.6875"
"1710261","0.546875","0.1875","0.90625"
"1710265","0.46875","0.46875","0.46875"
"1710278","0.5625","0.5625","0.5625"
"1720253","0.6875","0.6875","0.6875"
"1720273","0.59375","0.59375","0.59375"
"1720288","0.78125","0.78125","0.78125"
"1720342","0.21875","0.21875","0.21875"
"1720346","0.5625","0.5625","0.5625"
"1730235","0.46875","0.46875","0.46875"
"1730240","0.65625","0.65625","0.65625"
"1730265","0.71875","0.71875","0.71875"
"1730267","0.25","0.25","0.25"
"1730341","0.875","0.875","0.875"
"1740222","0.34375","0.34375","0.34375"
"1740231","0.375","0.375","0.375"
"1740255","0.8125","0.8125","0.8125"
"1740282","0.84375","0.84375","0.84375"
"1740288","0.75","0.75","0.75"
"1750225","0.84375","0.84375","0.84375"
"1750237","0.5","0.5","0.5"
"1750276","0.375","0.375","0.375"
"1750285","0.4375","0.4375","0.4375"
"1750296","0.90625","0.90625","0.90625"
"1760242","0.75","0.75","0.75"
"1760245","0.40625","0.40625","0.40625"
"1760258","0.78125","0.78125","0.78125"
"1760293","0.6875","0.6875","0.6875"
"1760304","0.84375","0.84375","0.84375"
"1770221","0.71875","0.71875","0.71875"
"1770261","0.6875","0.6875","0.6875"
"1770312","0.8125","0.8125","0.8125"
"1770359","0.46875","0.46875","0.46875"
"1770374","0.84375","0.84375","0.84375"
"1780227","0.28125","0.28125","0.28125"
"1780229","0.8125","0.8125","0.8125"
"1780255","0.875","0.875","0.875"
"1780258","0.46875","0.46875","0.46875"
"1780267","0.9375","0.9375","0.9375"
"1790233","0.875","0.875","0.875"
"1790239","0.90625","0.90625","0.90625"
"1790257","0.78125","0.78125","0.78125"
"1790349","0.4375","0.4375","0.4375"
"1790366","0.71875","0.71875","0.71875"
"1800224","0.90625","0.90625","0.90625"
"1800276","0.65625","0.65625","0.65625"
"1800283","0.6875","0.6875","0.6875"
"1800317","0.3125","0.3125","0.3125"
"1800334","0.625","0.625","0.625"
"1810242","0.65625","0.65625","0.65625"
"1810256","0.8125","0.8125","0.8125"
"1810267","0.84375","0.84375","0.84375"
"1810285","0.625","0.625","0.625"
"1810296","0.46875","0.46875","0.46875"
"1820229","0.9375","0.9375","0.9375"
