Wall time,Step,Value
1727445578.891704,34,0.0
1727445886.9794788,10040,0.0
1727446276.5742989,20043,0.0
1727446809.3902776,30327,0.0
1727447416.6663406,40341,0.0
1727447975.0784976,50384,0.0
1727448604.378766,60650,0.0
1727449122.2802665,70677,0.0
1727449673.71559,80677,0.0
1727450483.4432216,90721,0.0
1727451244.4715147,100889,0.0
1727452198.7944944,110903,0.0
1727453218.9660437,121286,0.0
1727454161.1009593,131332,0.0
1727455112.359563,141353,0.0
1727456027.8714662,151361,0.0
1727456813.1530933,161392,0.0
1727457609.0740743,171440,0.0
1727458378.6385846,181446,0.0
1727459117.436992,191478,0.0
1727459850.6527512,201511,0.0
1727460580.802532,211523,0.0
1727461263.5657642,221546,0.0
1727461978.2587664,231577,0.0
1727462663.179898,241598,0.0
1727463328.0799682,251642,0.0
1727464008.1328883,261671,0.0
1727464750.6986597,271706,0.0
1727465451.0464113,281742,0.0
1727466170.7224383,291766,0.0
1727466849.3565984,301794,0.0
1727467584.0796664,311815,0.0
1727468233.8661847,321833,0.0
1727468780.9277267,331861,0.0
1727469304.0109136,341878,0.0
1727469767.493951,351940,0.0
1727470218.6225636,361950,0.0
1727470554.6819713,372206,0.0
1727470881.5322986,382245,0.0
1727471339.9126127,392315,0.0
1727471719.3283226,402523,0.0
1727472124.8553286,412572,0.0
1727472523.3775854,422573,0.0
1727472964.814714,432685,0.0
1727473356.1044273,442922,0.0
1727473792.9919045,453052,0.0
1727474208.435383,463169,0.0
1727474669.8432975,473223,0.0
1727475120.8635464,483254,0.0
1727475539.7760398,493643,0.0
1727475936.4183776,503922,0.0
1727476333.666452,514046,0.0
1727476740.2841754,524065,0.0
1727477132.923566,534141,0.0
1727477547.0311768,544384,0.0
1727477952.165145,554423,0.0
1727478324.3608072,564453,0.020408162847161293
1727478727.5174768,574639,0.0
1727479086.083152,584830,0.0
1727479479.269166,595104,0.023255813866853714
1727479846.455143,605365,0.0
1727480200.8443131,615417,0.0
1727480574.7675498,625661,0.0
1727480970.8880703,635887,0.02222222276031971
1727481390.3741117,645989,0.06521739065647125
1727481822.6174445,656194,0.021276595070958138
1727482216.5930674,666331,0.06382978707551956
1727482623.4600916,676511,0.03921568766236305
1727483041.6422796,686599,0.072727270424366
1727483428.4545023,696673,0.02380952425301075
1727483800.960645,706966,0.0731707289814949
1727484188.0373104,717003,0.1041666641831398
1727484531.1569467,727029,0.13513512909412384
1727484930.4042413,737227,0.20454545319080353
1727485335.0658138,747470,0.15909090638160706
1727485734.521053,757566,0.22727273404598236
1727486148.3802745,767679,0.1489361673593521
1727486545.8828685,777860,0.2888889014720917
1727486936.617798,788195,0.35555556416511536
1727487277.9203906,798228,0.38235294818878174
1727487641.6806462,808573,0.1944444477558136
1727488021.2653337,818832,0.2926829159259796
1727488414.6114933,828921,0.380952388048172
1727488810.6161568,839244,0.39024388790130615
1727489161.8977897,849443,0.38461539149284363
1727489533.6561744,859713,0.3333333432674408
1727489895.610159,869737,0.22857142984867096
1727490268.6238983,879910,0.18918919563293457
1727490647.3517356,890252,0.43589743971824646
1727491034.4734168,900366,0.5789473652839661
1727491425.0111609,910648,0.31707316637039185
1727491797.3392162,920671,0.5853658318519592
1727492183.7286627,930831,0.4390243887901306
1727492524.9692721,941126,0.4375
1727492858.7046282,951262,0.3636363744735718
1727493209.8082871,961264,0.34375
1727493552.3879714,971326,0.36666667461395264
1727493908.973093,981382,0.53125
1727494287.518936,991565,0.5135135054588318
1727494681.3071342,1001587,0.4871794879436493
