Wall time,Step,Value
1727445579.573294,37,0.0
1727445887.5787687,10066,0.0
1727446278.562885,20099,0.0
1727446701.3216014,30263,0.0
1727447165.2773955,40270,0.0
1727447638.2108924,50299,0.0
1727448189.1987147,60651,0.0
1727448741.948014,70682,0.0
1727449242.1177657,80685,0.0
1727449827.0119646,90708,0.0
1727450410.6432304,100744,0.0
1727451019.8880243,110799,0.0
1727451690.9017107,120812,0.0
1727452371.3203936,130879,0.0
1727453095.2823093,140890,0.0
1727453739.7930264,150937,0.0
1727454415.1729062,160942,0.0
1727455062.5210042,170977,0.0
1727455662.510847,181032,0.0
1727456268.1698844,191035,0.0
1727456908.400147,201130,0.0
1727457500.0291562,211133,0.0
1727458098.9072778,221173,0.0
1727458695.7983363,231530,0.0
1727459235.084966,241570,0.0
1727459817.1773932,251604,0.0
1727460409.8354084,261717,0.0
1727460933.3231833,271752,0.0
1727461313.286491,282146,0.0
1727461756.3535516,292373,0.0
1727462129.722987,302594,0.0
1727462509.077704,312617,0.0
1727462934.4791486,322717,0.0
1727463385.6077268,332964,0.0
1727463947.2093878,342985,0.0
1727464570.39974,353055,0.0
1727465178.614402,363122,0.0
1727465703.261902,373458,0.0
1727466342.9756947,383778,0.0
1727467048.3898184,393820,0.0
1727467758.8274004,403925,0.0
1727468398.7275393,413958,0.0
1727469074.8098767,424021,0.0
1727469702.4664986,434040,0.0
1727470301.4216168,444058,0.0
1727470847.0799642,454178,0.0
1727471484.1254404,464228,0.0
1727472114.2302122,474272,0.0
1727472672.3485265,484298,0.0
1727473287.6156948,494310,0.0
1727473849.5593774,504363,0.0
1727474380.8903537,514561,0.0
1727474904.663563,524593,0.0
1727475368.5826309,534626,0.0
1727475778.6965108,544704,0.0
1727476251.1399887,554764,0.0
1727476766.5578759,564830,0.0
1727477265.0041208,575099,0.0
1727477750.5755756,585159,0.0
1727478239.6961777,595349,0.0
1727478674.826659,605396,0.0
1727479115.8164208,615397,0.0
1727479558.7665021,625675,0.0
1727480008.8104095,635909,0.0
1727480468.718035,646101,0.0
1727480858.06876,656175,0.0
1727481277.3199787,666252,0.0
1727481715.0556774,676450,0.0
1727482197.4801626,686720,0.0
1727482609.8269112,696726,0.0
1727482983.2247412,706810,0.0
1727483365.4928699,716860,0.0
1727483766.1143565,726950,0.0
1727484152.9024022,737026,0.0
1727484498.7067196,747369,0.0
1727484912.4725795,757734,0.0
1727485248.0682917,767802,0.0
1727485589.588082,777960,0.0
1727485967.5597072,788344,0.0
1727486303.661007,798637,0.0
1727486618.3475716,808717,0.0
1727486992.0528977,818924,0.0
1727487337.8785446,828967,0.0
