Wall time,Step,Value
1727445579.0973902,36,0.0
1727445906.1239362,10044,0.0
1727446378.5915346,20069,0.0
1727446844.8502684,30084,0.0
1727447371.435808,40370,0.0
1727447911.177154,50421,0.0
1727448500.6613455,60764,0.0
1727449225.613644,70818,0.0
1727449959.1050673,80855,0.0
1727450855.0932798,90898,0.0
1727451849.174798,100905,0.0
1727453011.2964766,110940,0.0
1727454062.9760098,120966,0.0
1727455050.076566,131119,0.0
1727456142.921821,141134,0.0
1727457198.5063446,151174,0.0
1727458329.573879,161185,0.0
1727459419.9321725,171203,0.0
1727460451.9215527,181232,0.0
1727461357.511754,191269,0.0
1727462443.3693862,201334,0.0
1727463363.319451,211336,0.0
1727464289.905272,221352,0.0
1727465165.246742,231354,0.0
1727466018.1483047,241387,0.0
1727466849.4927526,251422,0.0
1727467595.069347,261436,0.0
1727468394.7232993,271439,0.0
1727469111.8778894,281469,0.0
1727469834.4962208,291490,0.0
1727470535.8719578,301556,0.0
1727471177.6856878,311575,0.0
1727471720.0492666,321584,0.0
1727472252.6353738,331662,0.0
1727472710.0064347,341769,0.0
1727473174.55039,351789,0.0
1727473635.1995866,361887,0.0
1727474076.5931497,371917,0.0
1727474439.184326,382009,0.0
1727474846.067848,392262,0.0
1727475163.2003124,402270,0.0
1727475529.986284,412318,0.0
1727475910.8845954,422698,0.0
1727476218.7175982,432785,0.0
1727476609.4825928,442790,0.01666666753590107
1727477017.4164073,452793,0.0
1727477408.7956226,462813,0.0
1727477797.6238887,472926,0.0
1727478152.3112118,483131,0.0
1727478541.865837,493355,0.0
1727478934.043123,503523,0.0
1727479369.6650133,513588,0.0
1727479777.3087137,523923,0.0
1727480212.2580705,534219,0.0
1727480597.5203853,544315,0.0
1727481001.9442713,554336,0.0
1727481384.4871886,564444,0.0
1727481796.0233345,574550,0.0
1727482138.7665598,584687,0.0
1727482499.5057929,594718,0.0
1727482861.5605679,604931,0.0
1727483257.3408952,614946,0.0
1727483669.4011972,625098,0.0
1727484092.7093425,635235,0.0
1727484561.4816957,645237,0.014705882407724857
1727484966.9262521,655514,0.01785714365541935
1727485355.2559075,665696,0.0
1727485825.9229512,675862,0.016393441706895828
1727486254.191338,685871,0.014925372786819935
1727486616.7113993,696055,0.0416666679084301
1727486979.4412692,706196,0.0
1727487369.3912032,716504,0.0
1727487774.767422,726530,0.017241379246115685
1727488170.9028711,736550,0.017543859779834747
1727488572.9576387,746715,0.0
1727488981.5073934,756800,0.01666666753590107
1727489409.3437767,766953,0.032258063554763794
1727489833.91711,777140,0.032786883413791656
1727490213.9998777,787171,0.1111111119389534
1727490581.6898565,797239,0.10204081982374191
1727490998.0409224,807247,0.0634920671582222
1727491383.9758406,817454,0.0714285746216774
1727491734.6969445,827602,0.09302325546741486
1727492139.6310794,837756,0.1818181872367859
1727492505.3113806,847761,0.12244898080825806
1727492885.7878382,857899,0.20408163964748383
1727493259.9101512,867957,0.2857142984867096
1727493626.4921746,877993,0.10204081982374191
1727493996.0918415,888097,0.239130437374115
1727494352.5236351,898165,0.27659574151039124
1727494730.8554676,908520,0.42307692766189575
1727495073.975098,918800,0.32608696818351746
1727495501.2208676,928889,0.44999998807907104
1727495893.7326045,938905,0.3461538553237915
1727496244.5362456,948920,0.3777777850627899
1727496603.5088046,958936,0.47826087474823
1727496963.5948863,969026,0.3181818127632141
1727497305.7676744,979135,0.44999998807907104
1727497708.2805727,989188,0.45098039507865906
1727498081.4600685,999351,0.5
1727498413.296135,1009398,0.44736841320991516
1727498759.9533825,1019613,0.44999998807907104
1727499116.5234303,1029726,0.4749999940395355
1727499460.5337477,1039815,0.4000000059604645
1727499814.4039993,1050062,0.4883720874786377
1727500161.5879204,1060215,0.5526315569877625
1727500511.7066488,1070242,0.3611111044883728
1727500868.2396204,1080436,0.4444444477558136
