"Step","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate__MIN","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate__MAX"
"300237","0","0","0"
"300285","0","0","0"
"300369","0","0","0"
"310234","0","0","0"
"310251","0","0","0"
"310258","0","0","0"
"310269","0","0","0"
"310289","0","0","0"
"310379","0","0","0"
"320226","0","0","0"
"320231","0","0","0"
"320241","0","0","0"
"320252","0","0","0"
"320271","0","0","0"
"320369","0","0","0"
"330248","0","0","0"
"330250","0","0","0"
"330252","0","0","0"
"330320","0","0","0"
"330339","0","0","0"
"330344","0","0","0"
"340226","0","0","0"
"340232","0","0","0"
"340235","0","0","0"
"340237","0","0","0"
"340251","0","0","0"
"340274","0","0","0"
"350220","0.03125","0.03125","0.03125"
"350229","0","0","0"
"350254","0","0","0"
"350264","0","0","0"
"350327","0","0","0"
"350351","0","0","0"
"360233","0","0","0"
"360244","0","0","0"
"360245","0","0","0"
"360254","0","0","0"
"360259","0","0","0"
"360292","0","0","0"
"370221","0","0","0"
"370224","0","0","0"
"370245","0","0","0"
"370246","0","0","0"
"370291","0.03125","0.03125","0.03125"
"370304","0","0","0"
"380251","0","0","0"
"380278","0","0","0"
"380281","0","0","0"
"380298","0","0","0"
"380341","0.015625","0","0.03125"
"390230","0","0","0"
"390248","0","0","0"
"390249","0","0","0"
"390261","0","0","0"
"390382","0.03125","0.03125","0.03125"
"400229","0","0","0"
"400262","0","0","0"
"400277","0","0","0"
"400291","0","0","0"
"400311","0","0","0"
"400379","0","0","0"
"410233","0","0","0"
"410246","0","0","0"
"410264","0","0","0"
"410320","0","0","0"
"410333","0","0","0"
"410374","0.03125","0.03125","0.03125"
"420222","0","0","0"
"420223","0","0","0"
"420228","0","0","0"
"420241","0","0","0"
"420321","0","0","0"
"420384","0","0","0"
"430234","0","0","0"
"430252","0","0","0"
"430262","0.03125","0.03125","0.03125"
"430269","0","0","0"
"430285","0.03125","0.03125","0.03125"
"430379","0","0","0"
"440254","0","0","0"
"440282","0","0","0"
"440332","0","0","0"
"440333","0","0","0"
"440371","0.09375","0.09375","0.09375"
"450231","0","0","0"
"450233","0","0","0"
"450256","0","0","0"
"450330","0","0","0"
"450375","0","0","0"
"450378","0","0","0"
"460222","0","0","0"
"460247","0","0","0"
"460248","0","0","0"
"460253","0","0","0"
"460263","0","0","0"
"460305","0.03125","0.03125","0.03125"
"470244","0","0","0"
"470246","0","0","0"
"470260","0","0","0"
"470267","0","0","0"
"470292","0","0","0"
"470336","0","0","0"
"480232","0","0","0"
"480233","0.03125","0.03125","0.03125"
"480293","0","0","0"
"480294","0","0","0"
"480318","0","0","0"
"480385","0","0","0"
"490221","0.09375","0.09375","0.09375"
"490269","0","0","0"
"490273","0","0","0"
"490291","0","0","0"
"490309","0","0","0"
"490359","0","0","0"
"500228","0","0","0"
"500235","0","0","0"
"500268","0.03125","0.03125","0.03125"
"500275","0","0","0"
"500295","0.28125","0.28125","0.28125"
"500323","0","0","0"
"510284","0","0","0"
"510294","0","0","0"
"510297","0","0","0"
"510377","0","0","0"
"510386","0","0","0"
"510389","0.0625","0.0625","0.0625"
"520246","0","0","0"
"520252","0","0","0"
"520253","0","0","0"
"520272","0","0","0"
"520295","0","0","0"
"520318","0","0","0"
"530242","0","0","0"
"530247","0.0625","0.0625","0.0625"
"530251","0","0","0"
"530307","0.0625","0.0625","0.0625"
"530310","0","0","0"
"530387","0","0","0"
"540225","0","0","0"
"540236","0","0","0"
"540264","0","0","0"
"540287","0","0","0"
"540339","0","0","0"
"540383","0","0","0"
"550227","0.0625","0.0625","0.0625"
"550255","0","0","0"
"550268","0","0","0"
"550271","0","0","0"
"550323","0","0","0"
"550357","0","0","0"
"560222","0.0625","0.0625","0.0625"
"560229","0","0","0"
"560246","0.03125","0.03125","0.03125"
"560257","0","0","0"
"560283","0","0","0"
"560345","0","0","0"
"570228","0","0","0"
"570253","0","0","0"
"570264","0.03125","0.03125","0.03125"
"570308","0","0","0"
"570323","0","0","0"
"570375","0.03125","0.03125","0.03125"
"580238","0","0","0"
"580241","0.03125","0.03125","0.03125"
"580309","0","0","0"
"580320","0","0","0"
"580332","0.09375","0.09375","0.09375"
"580384","0.0625","0.0625","0.0625"
"590233","0","0","0"
"590239","0.03125","0.03125","0.03125"
"590241","0","0","0"
"590278","0.03125","0.03125","0.03125"
"590307","0","0","0"
"590378","0","0","0"
"600247","0","0","0"
"600258","0.0625","0.0625","0.0625"
"600283","0","0","0"
"600349","0","0","0"
"600365","0","0","0"
"600370","0","0","0"
"610243","0","0","0"
"610256","0.03125","0.03125","0.03125"
"610271","0","0","0"
"610311","0","0","0"
"610324","0","0","0"
"610381","0","0","0"
"620224","0","0","0"
"620231","0.03125","0.03125","0.03125"
"620233","0","0","0"
"620261","0.03125","0.03125","0.03125"
"620270","0","0","0"
"620302","0.03125","0.03125","0.03125"
"630252","0","0","0"
"630263","0","0","0"
"630269","0","0","0"
"630307","0.03125","0.03125","0.03125"
"630311","0","0","0"
"630334","0","0","0"
"640229","0","0","0"
"640264","0","0","0"
"640265","0.03125","0.03125","0.03125"
"640274","0","0","0"
"640296","0.03125","0.03125","0.03125"
"640330","0","0","0"
"650253","0","0","0"
"650259","0.0625","0.0625","0.0625"
"650310","0","0","0"
"650316","0.15625","0.15625","0.15625"
"650329","0","0","0"
"650382","0","0","0"
"660230","0.046875","0.03125","0.0625"
"660245","0","0","0"
"660281","0.0625","0.0625","0.0625"
"660288","0.03125","0.03125","0.03125"
"660377","0.03125","0.03125","0.03125"
"670247","0","0","0"
"670284","0","0","0"
"670298","0","0","0"
"670299","0","0","0"
"670305","0.03125","0.03125","0.03125"
"670321","0.0625","0.0625","0.0625"
"680244","0","0","0"
"680310","0.0625","0.0625","0.0625"
"680322","0.34375","0.34375","0.34375"
"680346","0.03125","0.03125","0.03125"
"680373","0","0","0"
"680384","0.0625","0.0625","0.0625"
"690226","0.125","0.125","0.125"
"690232","0","0","0"
"690240","0","0","0"
"690292","0","0","0"
"690300","0.03125","0.03125","0.03125"
"690336","0","0","0"
"700225","0.03125","0.03125","0.03125"
"700231","0","0","0"
"700252","0.125","0.125","0.125"
"700260","0.03125","0.03125","0.03125"
"700276","0.0625","0.0625","0.0625"
"700376","0","0","0"
"710226","0.09375","0.09375","0.09375"
"710263","0","0","0"
"710266","0","0","0"
"710280","0.0625","0.0625","0.0625"
"710380","0.0625","0.0625","0.0625"
"710381","0.03125","0.03125","0.03125"
"720231","0.03125","0.03125","0.03125"
"720236","0.03125","0.03125","0.03125"
"720238","0.1875","0.1875","0.1875"
"720240","0","0","0"
"720275","0.0625","0.0625","0.0625"
"720289","0","0","0"
"730262","0.21875","0.21875","0.21875"
"730270","0.0625","0.0625","0.0625"
"730298","0","0","0"
"730320","0","0","0"
"730336","0.09375","0.09375","0.09375"
"730359","0","0","0"
"740252","0.03125","0.03125","0.03125"
"740290","0.03125","0.03125","0.03125"
"740301","0","0","0"
"740308","0.015625","0","0.03125"
"740360","0.03125","0.03125","0.03125"
"750237","0.0625","0.0625","0.0625"
"750248","0","0","0"
"750257","0","0","0"
"750271","0.125","0.125","0.125"
"750273","0","0","0"
"750285","0.375","0.375","0.375"
"760226","0.03125","0.03125","0.03125"
"760229","0.0625","0.0625","0.0625"
"760234","0.125","0.125","0.125"
"760250","0","0","0"
"760279","0.4375","0.4375","0.4375"
"760290","0","0","0"
"770231","0.09375","0.09375","0.09375"
"770237","0","0","0"
"770246","0.0625","0.0625","0.0625"
"770271","0.15625","0.15625","0.15625"
"770278","0.03125","0.03125","0.03125"
"770286","0.0625","0.0625","0.0625"
"780237","0.28125","0.28125","0.28125"
"780274","0.0625","0.0625","0.0625"
"780321","0","0","0"
"780358","0.3125","0.3125","0.3125"
"780366","0","0","0"
"780379","0.03125","0.03125","0.03125"
"790223","0","0","0"
"790228","0","0","0"
"790230","0.3125","0.3125","0.3125"
"790237","0.1875","0.09375","0.28125"
"790269","0.125","0.125","0.125"
"800261","0","0","0"
"800264","0.03125","0.03125","0.03125"
"800281","0.03125","0.03125","0.03125"
"800304","0.34375","0.34375","0.34375"
"800322","0.28125","0.28125","0.28125"
"800330","0.15625","0.15625","0.15625"
"810253","0.03125","0.03125","0.03125"
"810305","0","0","0"
"810335","0.1875","0.1875","0.1875"
"810363","0.03125","0.03125","0.03125"
"810364","0.09375","0.09375","0.09375"
"810386","0.3125","0.3125","0.3125"
"820237","0.09375","0.09375","0.09375"
"820272","0.03125","0.03125","0.03125"
"820277","0.21875","0.21875","0.21875"
"820293","0.125","0.125","0.125"
"820345","0","0","0"
"820360","0.125","0.125","0.125"
"830237","0","0","0"
"830242","0.125","0.125","0.125"
"830290","0.21875","0.21875","0.21875"
"830293","0.3125","0.3125","0.3125"
"830303","0","0","0"
"830340","0.15625","0.15625","0.15625"
"840232","0.1875","0.1875","0.1875"
"840245","0.28125","0.28125","0.28125"
"840286","0.03125","0.03125","0.03125"
"840298","0.5625","0.5625","0.5625"
"840348","0.21875","0.21875","0.21875"
"840387","0.21875","0.21875","0.21875"
"850227","0.0625","0.0625","0.0625"
"850239","0.46875","0.46875","0.46875"
"850297","0.21875","0.21875","0.21875"
"850310","0.59375","0.59375","0.59375"
"850313","0.15625","0.15625","0.15625"
"850361","0.0625","0.0625","0.0625"
"860244","0.21875","0.21875","0.21875"
"860281","0.875","0.875","0.875"
"860292","0","0","0"
"860294","0.0625","0.0625","0.0625"
"860337","0.375","0.375","0.375"
"860344","0.125","0.125","0.125"
"870224","0.5625","0.5625","0.5625"
"870255","0.03125","0.03125","0.03125"
"870263","0.03125","0.03125","0.03125"
"870288","0","0","0"
"870333","0.25","0.25","0.25"
"870348","0.0625","0.0625","0.0625"
"880236","0.09375","0.09375","0.09375"
"880251","0.65625","0.65625","0.65625"
"880295","0.125","0.125","0.125"
"880301","0.03125","0.03125","0.03125"
"880358","0.1875","0.1875","0.1875"
"880374","0.1875","0.1875","0.1875"
"890242","0.09375","0.09375","0.09375"
"890256","0.1875","0.1875","0.1875"
"890265","0.09375","0.09375","0.09375"
"890292","0.5","0.5","0.5"
"890366","0.0625","0.0625","0.0625"
"890374","0","0","0"
"900254","0.03125","0.03125","0.03125"
"900256","0.40625","0.40625","0.40625"
"900274","0.125","0.125","0.125"
"900292","0.1875","0.1875","0.1875"
"900306","0.625","0.625","0.625"
"900331","0.0625","0.0625","0.0625"
"910222","0.0625","0.0625","0.0625"
"910260","0.3125","0.3125","0.3125"
"910261","0.21875","0.21875","0.21875"
"910297","0.40625","0.40625","0.40625"
"910304","0.3125","0.3125","0.3125"
"910320","0.125","0.125","0.125"
"920221","0.03125","0.03125","0.03125"
"920240","0.1875","0.1875","0.1875"
"920245","0.09375","0.0625","0.125"
"920250","0.46875","0.46875","0.46875"
"920349","0.15625","0.15625","0.15625"
"930255","0.21875","0.21875","0.21875"
"930256","0.53125","0.53125","0.53125"
"930290","0","0","0"
"930319","0.03125","0.03125","0.03125"
"930351","0.34375","0.34375","0.34375"
"930386","0.40625","0.40625","0.40625"
"940229","0.125","0.125","0.125"
"940246","0.0625","0.0625","0.0625"
"940252","0.65625","0.65625","0.65625"
"940267","0.46875","0.46875","0.46875"
"940282","0.0625","0.0625","0.0625"
"940312","0.34375","0.34375","0.34375"
"950236","0.71875","0.71875","0.71875"
"950238","0.15625","0.15625","0.15625"
"950242","0.4375","0.4375","0.4375"
"950287","0.0625","0.0625","0.0625"
"950320","0.28125","0.28125","0.28125"
"950381","0.34375","0.34375","0.34375"
"960226","0.4375","0.4375","0.4375"
"960247","0.15625","0.15625","0.15625"
"960257","0.40625","0.40625","0.40625"
"960265","0.3125","0.3125","0.3125"
"960277","0.5","0.5","0.5"
"960313","0.0625","0.0625","0.0625"
"970239","0.09375","0.09375","0.09375"
"970243","0.59375","0.59375","0.59375"
"970265","0.375","0.375","0.375"
"970280","0.09375","0.09375","0.09375"
"970359","0.15625","0.15625","0.15625"
"970378","0.625","0.625","0.625"
"980228","0.09375","0.09375","0.09375"
"980243","0.03125","0.03125","0.03125"
"980259","0.65625","0.65625","0.65625"
"980307","0.59375","0.59375","0.59375"
"980324","0.4375","0.4375","0.4375"
"980334","0.125","0.125","0.125"
"990258","0.46875","0.46875","0.46875"
"990275","0.53125","0.53125","0.53125"
"990294","0.09375","0.09375","0.09375"
"990296","0.1875","0.1875","0.1875"
"990308","0.34375","0.34375","0.34375"
"990375","0.1875","0.1875","0.1875"
"1000223","0.0625","0.0625","0.0625"
"1000257","0.3125","0.3125","0.3125"
"1000260","0.125","0.125","0.125"
"1000280","0.75","0.75","0.75"
"1000305","0.15625","0.15625","0.15625"
"1000334","0.4375","0.4375","0.4375"
"1010226","0","0","0"
"1010242","0.25","0.25","0.25"
"1010280","0.5","0.5","0.5"
"1010282","0.65625","0.65625","0.65625"
"1010298","0.28125","0.28125","0.28125"
"1010366","0.5","0.5","0.5"
"1020257","0","0","0"
"1020262","0.65625","0.65625","0.65625"
"1020271","0.53125","0.53125","0.53125"
"1020281","0.0625","0.0625","0.0625"
"1020282","0.75","0.75","0.75"
"1020370","0.46875","0.46875","0.46875"
"1030227","0.40625","0.40625","0.40625"
"1030232","0.5625","0.5625","0.5625"
"1030252","0.34375","0.34375","0.34375"
"1030267","0.5","0.5","0.5"
"1030342","0.1875","0.1875","0.1875"
"1030368","0","0","0"
"1040243","0.5625","0.5625","0.5625"
"1040244","0.4375","0.4375","0.4375"
"1040251","0.0625","0.0625","0.0625"
"1040297","0.21875","0.21875","0.21875"
"1040302","0.75","0.75","0.75"
"1040368","0.3125","0.3125","0.3125"
"1050231","0.03125","0.03125","0.03125"
"1050234","0.09375","0.09375","0.09375"
"1050302","0.53125","0.53125","0.53125"
"1050323","0.4375","0.4375","0.4375"
"1050359","0.3125","0.3125","0.3125"
"1050389","0.71875","0.71875","0.71875"
"1060222","0.59375","0.59375","0.59375"
"1060226","0.28125","0.28125","0.28125"
"1060249","0.5","0.5","0.5"
"1060257","0.625","0.625","0.625"
"1060317","0.71875","0.71875","0.71875"
"1060329","0.09375","0.09375","0.09375"
"1070231","0.21875","0.21875","0.21875"
"1070236","0.625","0.625","0.625"
"1070246","0.3125","0.3125","0.3125"
"1070288","0.4375","0.4375","0.4375"
"1070290","0.1875","0.1875","0.1875"
"1070338","0.65625","0.65625","0.65625"
"1080226","0.4375","0.4375","0.4375"
"1080228","0.0625","0.0625","0.0625"
"1080246","0.5","0.5","0.5"
"1080279","0.59375","0.59375","0.59375"
"1080283","0.6875","0.6875","0.6875"
"1080291","0.09375","0.09375","0.09375"
"1090239","0.65625","0.65625","0.65625"
"1090274","0.25","0.25","0.25"
"1090295","0.625","0.625","0.625"
"1090302","0.53125","0.53125","0.53125"
"1090369","0.625","0.625","0.625"
"1090374","0.1875","0.1875","0.1875"
"1100236","0.5625","0.5625","0.5625"
"1100238","0.0625","0.0625","0.0625"
"1100260","0.71875","0.71875","0.71875"
"1100269","0.40625","0.40625","0.40625"
"1100278","0.25","0.25","0.25"
"1100284","0.59375","0.59375","0.59375"
"1110238","0.65625","0.65625","0.65625"
"1110249","0.71875","0.71875","0.71875"
"1110275","0.125","0.125","0.125"
"1110290","0.625","0.625","0.625"
"1110351","0.0625","0.0625","0.0625"
"1110377","0.59375","0.59375","0.59375"
"1120222","0.65625","0.65625","0.65625"
"1120226","0.65625","0.65625","0.65625"
"1120233","0.28125","0.28125","0.28125"
"1120258","0.25","0.25","0.25"
"1120266","0.46875","0.46875","0.46875"
"1120279","0.28125","0.28125","0.28125"
"1130237","0.125","0.125","0.125"
"1130261","0.78125","0.78125","0.78125"
"1130279","0.4375","0.4375","0.4375"
"1130280","0.28125","0.28125","0.28125"
"1130286","0.78125","0.78125","0.78125"
"1130318","0.8125","0.8125","0.8125"
"1140280","0.71875","0.71875","0.71875"
"1140287","0.65625","0.65625","0.65625"
"1140290","0.5","0.5","0.5"
"1140296","0.71875","0.71875","0.71875"
"1140335","0.4375","0.4375","0.4375"
"1140350","0.3125","0.3125","0.3125"
"1150228","0.640625","0.59375","0.6875"
"1150229","0.46875","0.46875","0.46875"
"1150285","0.21875","0.21875","0.21875"
"1150363","0.03125","0.03125","0.03125"
"1150378","0.78125","0.78125","0.78125"
"1160220","0.375","0.375","0.375"
"1160265","0.53125","0.53125","0.53125"
"1160278","0.171875","0.0625","0.28125"
"1160286","0.59375","0.59375","0.59375"
"1160319","0.3125","0.3125","0.3125"
"1170249","0.0625","0.0625","0.0625"
"1170259","0.625","0.625","0.625"
"1170275","0.59375","0.59375","0.59375"
"1170284","0.65625","0.65625","0.65625"
"1170308","0.53125","0.53125","0.53125"
"1170360","0.4375","0.4375","0.4375"
"1180266","0.4375","0.4375","0.4375"
"1180276","0.4375","0.4375","0.4375"
"1180283","0.8125","0.8125","0.8125"
"1180293","0.5625","0.5625","0.5625"
"1180334","0.5625","0.5625","0.5625"
"1180349","0.21875","0.21875","0.21875"
"1190243","0.4375","0.4375","0.4375"
"1190279","0.84375","0.84375","0.84375"
"1190280","0.1875","0.1875","0.1875"
"1190287","0.34375","0.34375","0.34375"
"1190297","0.625","0.625","0.625"
"1190335","0.28125","0.28125","0.28125"
"1200228","0.59375","0.59375","0.59375"
"1200233","0.1875","0.1875","0.1875"
"1200270","0.5625","0.5625","0.5625"
"1200276","0.09375","0.09375","0.09375"
"1200277","0.34375","0.34375","0.34375"
"1200305","0.5625","0.5625","0.5625"
"1210223","0.65625","0.65625","0.65625"
"1210233","0.3125","0.3125","0.3125"
"1210251","0.3125","0.3125","0.3125"
"1210289","0.65625","0.65625","0.65625"
"1210330","0.65625","0.65625","0.65625"
"1210352","0.09375","0.09375","0.09375"
"1220221","0.875","0.875","0.875"
"1220227","0.65625","0.65625","0.65625"
"1220255","0.6875","0.6875","0.6875"
"1220270","0.5","0.5","0.5"
"1220277","0.25","0.25","0.25"
"1220302","0.125","0.125","0.125"
"1230224","0.21875","0.21875","0.21875"
"1230259","0.875","0.875","0.875"
"1230267","0.65625","0.65625","0.65625"
"1230288","0.53125","0.53125","0.53125"
"1230335","0.65625","0.65625","0.65625"
"1230362","0.4375","0.4375","0.4375"
"1240227","0.40625","0.40625","0.40625"
"1240262","0.5625","0.5625","0.5625"
"1240287","0.75","0.75","0.75"
"1240336","0.4375","0.4375","0.4375"
"1240356","0.78125","0.78125","0.78125"
"1240378","0.625","0.625","0.625"
"1250228","0.375","0.375","0.375"
"1250249","0.03125","0.03125","0.03125"
"1250271","0.6875","0.6875","0.6875"
"1250338","0.5625","0.5625","0.5625"
"1250343","0.59375","0.59375","0.59375"
"1250382","0.625","0.625","0.625"
"1260221","0.625","0.625","0.625"
"1260225","0.65625","0.65625","0.65625"
"1260241","0.21875","0.21875","0.21875"
"1260269","0.34375","0.34375","0.34375"
"1260282","0.4375","0.4375","0.4375"
"1260329","0.71875","0.71875","0.71875"
"1270239","0.375","0.375","0.375"
"1270254","0.3125","0.3125","0.3125"
"1270293","0.78125","0.78125","0.78125"
"1270299","0.625","0.625","0.625"
"1270339","0.5","0.5","0.5"
"1270378","0.5625","0.5625","0.5625"
"1280221","0.65625","0.65625","0.65625"
"1280229","0.4375","0.4375","0.4375"
"1280234","0.46875","0.46875","0.46875"
"1280258","0.28125","0.28125","0.28125"
"1280278","0.65625","0.65625","0.65625"
"1280336","0.4375","0.4375","0.4375"
"1290220","0.59375","0.59375","0.59375"
"1290241","0.1875","0.1875","0.1875"
"1290256","0.53125","0.53125","0.53125"
"1290268","0.4375","0.4375","0.4375"
"1290278","0.75","0.75","0.75"
"1290297","0.8125","0.8125","0.8125"
"1300221","0.71875","0.71875","0.71875"
"1300253","0.125","0.125","0.125"
"1300255","0.4375","0.4375","0.4375"
"1300273","0.46875","0.46875","0.46875"
"1300299","0.78125","0.78125","0.78125"
"1300329","0.65625","0.65625","0.65625"
"1310223","0.53125","0.53125","0.53125"
"1310226","0.65625","0.65625","0.65625"
"1310240","0.5625","0.5625","0.5625"
"1310257","0.5625","0.5625","0.5625"
"1310296","0.34375","0.34375","0.34375"
"1310299","0.4375","0.4375","0.4375"
"1320233","0.65625","0.65625","0.65625"
"1320238","0.53125","0.53125","0.53125"
"1320256","0.28125","0.28125","0.28125"
"1320269","0.5625","0.5625","0.5625"
"1320305","0.84375","0.84375","0.84375"
"1320306","0.4375","0.4375","0.4375"
"1330227","0.75","0.75","0.75"
"1330236","0.3125","0.3125","0.3125"
"1330245","0.53125","0.46875","0.59375"
"1330274","0.78125","0.78125","0.78125"
"1330299","0.8125","0.8125","0.8125"
"1340239","0.53125","0.53125","0.53125"
"1340282","0.84375","0.84375","0.84375"
"1340288","0.75","0.75","0.75"
"1340314","0.53125","0.53125","0.53125"
"1340324","0.5","0.5","0.5"
"1340328","0.625","0.625","0.625"
"1350221","0.53125","0.53125","0.53125"
"1350244","0.28125","0.28125","0.28125"
"1350250","0.8125","0.8125","0.8125"
"1350332","0.84375","0.84375","0.84375"
"1350350","0.34375","0.34375","0.34375"
"1350351","0.6875","0.6875","0.6875"
"1360235","0.71875","0.71875","0.71875"
"1360242","0.78125","0.78125","0.78125"
"1360243","0.71875","0.71875","0.71875"
"1360250","0.59375","0.59375","0.59375"
"1360293","0.3125","0.3125","0.3125"
"1360305","0.46875","0.46875","0.46875"
"1370237","0.75","0.75","0.75"
"1370270","0.78125","0.78125","0.78125"
"1370300","0.21875","0.21875","0.21875"
"1370301","0.71875","0.71875","0.71875"
"1370346","0.75","0.75","0.75"
"1370388","0.59375","0.59375","0.59375"
"1380267","0.65625","0.65625","0.65625"
"1380291","0.6875","0.6875","0.6875"
"1380305","0.46875","0.46875","0.46875"
"1380308","0.4375","0.4375","0.4375"
"1380309","0.59375","0.59375","0.59375"
"1380386","0.4375","0.4375","0.4375"
"1390223","0.46875","0.46875","0.46875"
"1390235","0.78125","0.78125","0.78125"
"1390248","0.75","0.75","0.75"
"1390288","0.6875","0.6875","0.6875"
"1390307","0.65625","0.65625","0.65625"
"1390315","0.25","0.25","0.25"
"1400225","0.75","0.75","0.75"
"1400227","0.6875","0.6875","0.6875"
"1400251","0.4375","0.4375","0.4375"
"1400283","0.625","0.625","0.625"
"1400330","0.78125","0.78125","0.78125"
"1400384","0.15625","0.15625","0.15625"
"1410248","0.65625","0.65625","0.65625"
"1410250","0.46875","0.46875","0.46875"
"1410254","0.8125","0.8125","0.8125"
"1410278","0.75","0.75","0.75"
"1410283","0.78125","0.78125","0.78125"
"1410387","0.25","0.25","0.25"
"1420224","0.6875","0.6875","0.6875"
"1420289","0.75","0.75","0.75"
"1420291","0.6875","0.6875","0.6875"
"1420303","0.78125","0.78125","0.78125"
"1420327","0.6875","0.6875","0.6875"
"1420347","0.53125","0.53125","0.53125"
"1430235","0.78125","0.78125","0.78125"
"1430247","0.75","0.75","0.75"
"1430251","0.34375","0.34375","0.34375"
"1430259","0.59375","0.59375","0.59375"
"1430261","0.78125","0.78125","0.78125"
"1430389","0.59375","0.59375","0.59375"
"1440238","0.03125","0.03125","0.03125"
"1440267","0.6875","0.6875","0.6875"
"1440271","0.90625","0.90625","0.90625"
"1440278","0.5625","0.5625","0.5625"
"1440286","0.46875","0.46875","0.46875"
"1440382","0.71875","0.71875","0.71875"
"1450232","0.03125","0.03125","0.03125"
"1450238","0.84375","0.84375","0.84375"
"1450280","0.65625","0.65625","0.65625"
"1450289","0.5625","0.40625","0.71875"
"1450293","0.4375","0.4375","0.4375"
"1460222","0.6875","0.6875","0.6875"
"1460241","0.75","0.75","0.75"
"1460248","0.34375","0.34375","0.34375"
"1460253","0.59375","0.59375","0.59375"
"1460281","0.71875","0.71875","0.71875"
"1460287","0.65625","0.65625","0.65625"
"1470237","0.765625","0.71875","0.8125"
"1470260","0.71875","0.71875","0.71875"
