"Step","Group: zerg_10_vs_11_QMIX - win_rate","Group: zerg_10_vs_11_QMIX - win_rate__MIN","Group: zerg_10_vs_11_QMIX - win_rate__MAX"
"1470035","0.046875","0.03125","0.0625"
"1470045","0.09375","0.09375","0.09375"
"1480000","0.1875","0.1875","0.1875"
"1480001","0.078125","0.0625","0.09375"
"1480011","0.03125","0.03125","0.03125"
"1480028","0","0","0"
"1480033","0.09375","0.09375","0.09375"
"1490004","0.0625","0.0625","0.0625"
"1490014","0.0625","0.0625","0.0625"
"1490015","0.09375","0.09375","0.09375"
"1490023","0.09375","0.09375","0.09375"
"1490026","0.03125","0.03125","0.03125"
"1490060","0.125","0.125","0.125"
"1500011","0","0","0"
"1500019","0.125","0.125","0.125"
"1500020","0.0625","0.0625","0.0625"
"1500026","0.0625","0.0625","0.0625"
"1500033","0.125","0.125","0.125"
"1500053","0","0","0"
"1510006","0.015625","0","0.03125"
"1510011","0.09375","0.09375","0.09375"
"1510019","0.015625","0","0.03125"
"1510024","0.0625","0.0625","0.0625"
"1520002","0","0","0"
"1520008","0.03125","0.03125","0.03125"
"1520009","0","0","0"
"1520026","0","0","0"
"1520033","0.15625","0.15625","0.15625"
"1520040","0","0","0"
"1530001","0.0625","0.0625","0.0625"
"1530011","0.0625","0.0625","0.0625"
"1530013","0.09375","0.09375","0.09375"
"1530034","0","0","0"
"1530040","0.0625","0.0625","0.0625"
"1530054","0.09375","0.09375","0.09375"
"1540000","0.03125","0.03125","0.03125"
"1540004","0.09375","0.0625","0.125"
"1540014","0","0","0"
"1540021","0.03125","0.03125","0.03125"
"1540056","0.03125","0.03125","0.03125"
"1550000","0.03125","0.03125","0.03125"
"1550002","0.03125","0.03125","0.03125"
"1550013","0.03125","0.03125","0.03125"
"1550017","0.09375","0.09375","0.09375"
"1550020","0.03125","0.03125","0.03125"
"1550033","0","0","0"
"1560001","0.03125","0.03125","0.03125"
"1560005","0.03125","0.03125","0.03125"
"1560011","0.03125","0.03125","0.03125"
"1560026","0.0625","0.0625","0.0625"
"1560034","0.0625","0.0625","0.0625"
"1560056","0","0","0"
"1570008","0.03125","0.03125","0.03125"
"1570009","0.03125","0","0.0625"
"1570016","0.125","0.125","0.125"
"1570041","0.03125","0.03125","0.03125"
"1570046","0.09375","0.09375","0.09375"
"1580010","0","0","0"
"1580011","0.09375","0.09375","0.09375"
"1580028","0.09375","0.09375","0.09375"
"1580030","0.03125","0.03125","0.03125"
"1580035","0.09375","0.09375","0.09375"
"1580060","0.0625","0.0625","0.0625"
"1590008","0.03125","0.03125","0.03125"
"1590024","0.0625","0.0625","0.0625"
"1590028","0.09375","0.09375","0.09375"
"1590034","0.03125","0.03125","0.03125"
"1590037","0","0","0"
"1590047","0","0","0"
"1600002","0.125","0.125","0.125"
"1600007","0.03125","0.03125","0.03125"
"1600012","0.03125","0.03125","0.03125"
"1600022","0.03125","0.03125","0.03125"
"1600024","0.09375","0.09375","0.09375"
"1600047","0","0","0"
"1610006","0.125","0.125","0.125"
"1610007","0.09375","0.09375","0.09375"
"1610033","0","0","0"
"1610037","0.0625","0.0625","0.0625"
"1610038","0.078125","0.03125","0.125"
"1620000","0.0625","0.0625","0.0625"
"1620001","0","0","0"
"1620017","0","0","0"
"1620020","0.125","0.125","0.125"
"1620025","0.09375","0.09375","0.09375"
"1620057","0.09375","0.09375","0.09375"
"1630007","0.0625","0.0625","0.0625"
"1630029","0.03125","0.03125","0.03125"
"1630031","0.0625","0.0625","0.0625"
"1630034","0.03125","0.03125","0.03125"
"1630040","0.03125","0.03125","0.03125"
"1630067","0.0625","0.0625","0.0625"
"1640000","0.09375","0.09375","0.09375"
"1640010","0.03125","0.03125","0.03125"
"1640013","0","0","0"
"1640024","0.0625","0.0625","0.0625"
"1640033","0.0625","0.0625","0.0625"
"1640040","0.09375","0.09375","0.09375"
"1650000","0","0","0"
"1650001","0","0","0"
"1650011","0.09375","0.03125","0.15625"
"1650013","0.03125","0.03125","0.03125"
"1650044","0.0625","0.0625","0.0625"
"1660004","0","0","0"
"1660010","0","0","0"
"1660011","0.09375","0.09375","0.09375"
"1660024","0.078125","0.03125","0.125"
"1660029","0","0","0"
"1670007","0.03125","0","0.0625"
"1670014","0.09375","0.09375","0.09375"
"1670020","0.0625","0.0625","0.0625"
"1670025","0.0625","0.0625","0.0625"
"1670034","0","0","0"
"1680000","0.03125","0.03125","0.03125"
"1680002","0","0","0"
"1680007","0.03125","0.03125","0.03125"
"1680033","0.125","0.125","0.125"
"1680038","0.09375","0.09375","0.09375"
"1680047","0.03125","0.03125","0.03125"
"1690000","0.09375","0.09375","0.09375"
"1690008","0.0625","0.0625","0.0625"
"1690009","0","0","0"
"1690018","0","0","0"
"1690019","0.09375","0.09375","0.09375"
"1690024","0.0625","0.0625","0.0625"
"1700000","0.0625","0.0625","0.0625"
"1700001","0.0625","0.0625","0.0625"
"1700015","0.09375","0.09375","0.09375"
"1700025","0.09375","0.09375","0.09375"
"1700027","0.0625","0.0625","0.0625"
"1700043","0.09375","0.09375","0.09375"
"1710007","0.078125","0.0625","0.09375"
"1710021","0.09375","0.09375","0.09375"
"1710026","0.03125","0.03125","0.03125"
"1710028","0.03125","0.03125","0.03125"
"1710059","0.0625","0.0625","0.0625"
"1720006","0.03125","0.03125","0.03125"
"1720011","0.03125","0.03125","0.03125"
"1720022","0.125","0.125","0.125"
"1720039","0.15625","0.15625","0.15625"
"1730002","0.0625","0.0625","0.0625"
"1730013","0.03125","0.03125","0.03125"
"1730018","0.0625","0.0625","0.0625"
"1730020","0.09375","0.09375","0.09375"
"1730026","0","0","0"
"1730027","0.0625","0.0625","0.0625"
"1740006","0.0625","0.0625","0.0625"
"1740008","0.03125","0.03125","0.03125"
"1740015","0.03125","0.03125","0.03125"
"1740019","0","0","0"
"1740022","0.03125","0.03125","0.03125"
"1740056","0.125","0.125","0.125"
"1750001","0.03125","0.03125","0.03125"
"1750006","0.03125","0.03125","0.03125"
"1750009","0","0","0"
"1750015","0.09375","0.09375","0.09375"
"1750016","0.0625","0.0625","0.0625"
"1750019","0.0625","0.0625","0.0625"
"1760008","0.09375","0.09375","0.09375"
"1760010","0.0625","0.0625","0.0625"
"1760016","0.09375","0.09375","0.09375"
"1760018","0.03125","0.03125","0.03125"
"1760049","0.0625","0.0625","0.0625"
"1760050","0.09375","0.09375","0.09375"
"1770004","0.09375","0.09375","0.09375"
"1770008","0.09375","0.09375","0.09375"
"1770011","0.03125","0.03125","0.03125"
"1770016","0.09375","0.09375","0.09375"
"1770017","0.0625","0.0625","0.0625"
"1770030","0","0","0"
"1780003","0.03125","0.03125","0.03125"
"1780004","0.03125","0.03125","0.03125"
"1780014","0.0625","0.0625","0.0625"
"1780024","0.125","0.125","0.125"
"1780027","0.0625","0.0625","0.0625"
"1780038","0","0","0"
"1790003","0.03125","0.03125","0.03125"
"1790004","0","0","0"
"1790006","0","0","0"
"1790019","0.125","0.125","0.125"
"1790022","0.0625","0.0625","0.0625"
"1790025","0.09375","0.09375","0.09375"
"1800002","0.0625","0.0625","0.0625"
"1800011","0.0625","0.0625","0.0625"
"1800013","0.0625","0.0625","0.0625"
"1800024","0.03125","0.03125","0.03125"
"1800033","0","0","0"
"1800113","0.03125","0.03125","0.03125"
"1810007","0.09375","0.09375","0.09375"
"1810011","0.03125","0.03125","0.03125"
"1810014","0.03125","0.03125","0.03125"
"1810020","0.09375","0.09375","0.09375"
"1810032","0.09375","0.09375","0.09375"
"1810033","0.03125","0.03125","0.03125"
"1820003","0.03125","0.03125","0.03125"
"1820010","0.125","0.125","0.125"
"1820018","0.03125","0.03125","0.03125"
"1820028","0.09375","0.09375","0.09375"
"1820040","0.0625","0.0625","0.0625"
"1820063","0.125","0.125","0.125"
"1830021","0.15625","0.15625","0.15625"
"1830024","0.0625","0.0625","0.0625"
"1830025","0.0625","0.0625","0.0625"
"1830034","0.03125","0.03125","0.03125"
"1830040","0.0625","0.0625","0.0625"
"1830042","0.03125","0.03125","0.03125"
"1840000","0.125","0.125","0.125"
"1840028","0.09375","0.09375","0.09375"
"1840030","0.09375","0.09375","0.09375"
"1840031","0.03125","0.03125","0.03125"
"1840035","0.09375","0.09375","0.09375"
"1840048","0","0","0"
"1850011","0.0625","0.0625","0.0625"
"1850014","0.125","0.125","0.125"
"1850015","0.09375","0.09375","0.09375"
"1850018","0.09375","0.09375","0.09375"
"1850024","0.1875","0.1875","0.1875"
"1850037","0.09375","0.09375","0.09375"
"1860009","0.03125","0.03125","0.03125"
"1860011","0.125","0.125","0.125"
"1860014","0.125","0.125","0.125"
"1860017","0","0","0"
"1860018","0.03125","0.03125","0.03125"
"1860029","0.03125","0.03125","0.03125"
"1870001","0.0625","0.0625","0.0625"
"1870013","0.09375","0.09375","0.09375"
"1870021","0.078125","0.0625","0.09375"
"1870039","0.03125","0.03125","0.03125"
"1870048","0.0625","0.0625","0.0625"
"1880012","0.15625","0.15625","0.15625"
"1880017","0.0625","0.0625","0.0625"
"1880018","0.0625","0.0625","0.0625"
"1880022","0.03125","0.03125","0.03125"
"1880025","0","0","0"
"1880037","0.125","0.125","0.125"
"1890002","0.125","0.125","0.125"
"1890010","0.03125","0.03125","0.03125"
"1890017","0.03125","0.03125","0.03125"
"1890030","0","0","0"
"1890034","0.03125","0.03125","0.03125"
"1890041","0.125","0.125","0.125"
"1900001","0.03125","0.03125","0.03125"
"1900011","0","0","0"
"1900017","0","0","0"
"1900049","0.03125","0.03125","0.03125"
"1900056","0","0","0"
"1900060","0.0625","0.0625","0.0625"
"1910000","0.03125","0.03125","0.03125"
"1910005","0","0","0"
"1910013","0.0625","0.0625","0.0625"
"1910023","0.03125","0.03125","0.03125"
"1910038","0.03125","0.03125","0.03125"
"1910042","0.09375","0.09375","0.09375"
"1920007","0","0","0"
"1920010","0","0","0"
"1920012","0.03125","0.03125","0.03125"
"1920034","0.03125","0.03125","0.03125"
"1920045","0.15625","0.15625","0.15625"
"1920061","0.09375","0.09375","0.09375"
"1930003","0","0","0"
"1930005","0.0625","0.0625","0.0625"
"1930026","0.046875","0","0.09375"
"1930037","0.03125","0.03125","0.03125"
"1930049","0.125","0.125","0.125"
"1940003","0.0625","0.0625","0.0625"
"1940004","0.0625","0.0625","0.0625"
"1940006","0.125","0.125","0.125"
"1940007","0.0625","0.0625","0.0625"
"1940008","0.09375","0.09375","0.09375"
"1940019","0.09375","0.09375","0.09375"
"1950006","0","0","0"
"1950007","0.125","0.125","0.125"
"1950009","0.03125","0.03125","0.03125"
"1950022","0.09375","0.09375","0.09375"
"1950037","0.03125","0.03125","0.03125"
"1950041","0.09375","0.09375","0.09375"
"1960008","0.03125","0","0.0625"
"1960016","0.125","0.125","0.125"
"1960019","0.03125","0.03125","0.03125"
"1960022","0.09375","0.09375","0.09375"
"1960025","0.03125","0.03125","0.03125"
"1970004","0.15625","0.15625","0.15625"
"1970005","0.03125","0.03125","0.03125"
"1970020","0.0625","0.0625","0.0625"
"1970029","0.125","0.125","0.125"
"1970030","0.15625","0.15625","0.15625"
"1970050","0.125","0.125","0.125"
"1980006","0","0","0"
"1980009","0.03125","0.03125","0.03125"
"1980017","0.03125","0.03125","0.03125"
"1980019","0.03125","0.03125","0.03125"
"1980031","0","0","0"
"1980063","0.1875","0.1875","0.1875"
"1990014","0.03125","0.03125","0.03125"
"1990015","0.0625","0.0625","0.0625"
"1990022","0.0625","0.0625","0.0625"
"1990024","0.0625","0.0625","0.0625"
"1990027","0.09375","0.09375","0.09375"
"1990088","0.125","0.125","0.125"
"2000000","0.03125","0.03125","0.03125"
"2000012","0.09375","0","0.1875"
"2000013","0","0","0"
"2000035","0.09375","0.09375","0.09375"
"2010013","0.0625","0.0625","0.0625"
"2010014","0.09375","0.03125","0.15625"
"2010017","0.09375","0.09375","0.09375"
"2010035","0","0","0"
"2010050","0.125","0.125","0.125"
"2020008","0.1875","0.1875","0.1875"
"2020009","0.03125","0.03125","0.03125"
"2020011","0.0625","0.0625","0.0625"
"2020020","0.03125","0.03125","0.03125"
"2020034","0.125","0.125","0.125"
"2020062","0.03125","0.03125","0.03125"
"2030015","0.0625","0.0625","0.0625"
"2030016","0.03125","0.03125","0.03125"
"2030025","0.0625","0.0625","0.0625"
"2030026","0.09375","0.09375","0.09375"
"2030058","0.09375","0.09375","0.09375"
"2040019","0.09375","0.09375","0.09375"
"2040020","0.03125","0.03125","0.03125"
"2040031","0.0625","0.0625","0.0625"
"2040033","0.03125","0.03125","0.03125"
"2040050","0.0625","0.0625","0.0625"
"2040056","0.0625","0.0625","0.0625"
"2050001","0.25","0.25","0.25"
"2050007","0.03125","0.03125","0.03125"
"2050011","0.0625","0.0625","0.0625"
"2050029","0","0","0"
"2050038","0.0625","0.0625","0.0625"
"2050041","0.09375","0.09375","0.09375"
"2060004","0.09375","0.09375","0.09375"
"2060006","0.03125","0.03125","0.03125"
"2060026","0.03125","0.03125","0.03125"
"2060027","0.03125","0.03125","0.03125"
"2060037","0.09375","0.09375","0.09375"
"2070006","0.0625","0.0625","0.0625"
"2070008","0.0625","0.0625","0.0625"
"2070023","0.03125","0.03125","0.03125"
"2070024","0.03125","0.03125","0.03125"
"2070033","0.03125","0.03125","0.03125"
"2080003","0","0","0"
"2080014","0.15625","0.15625","0.15625"
"2080017","0.09375","0.09375","0.09375"
"2080020","0.09375","0.09375","0.09375"
"2080021","0.15625","0.15625","0.15625"
"2080037","0.09375","0.09375","0.09375"
"2090002","0.125","0.125","0.125"
"2090006","0.09375","0.09375","0.09375"
"2090008","0.03125","0.03125","0.03125"
"2090009","0.0625","0.0625","0.0625"
"2090012","0.09375","0.09375","0.09375"
"2090041","0.1875","0.1875","0.1875"
"2100001","0","0","0"
"2100013","0.03125","0.03125","0.03125"
"2100020","0.03125","0.03125","0.03125"
"2100023","0.15625","0.15625","0.15625"
"2100031","0.0625","0.0625","0.0625"
"2100038","0.03125","0.03125","0.03125"
"2110024","0.03125","0.03125","0.03125"
"2110028","0.09375","0.09375","0.09375"
"2110030","0.09375","0.09375","0.09375"
"2110031","0.03125","0.03125","0.03125"
"2110032","0.0625","0.0625","0.0625"
"2110033","0.09375","0.09375","0.09375"
"2120004","0.03125","0.03125","0.03125"
"2120008","0.09375","0.09375","0.09375"
"2120013","0.0625","0.0625","0.0625"
"2120022","0","0","0"
"2120032","0.09375","0.09375","0.09375"
"2120046","0.0625","0.0625","0.0625"
"2130002","0.03125","0.03125","0.03125"
"2130007","0.15625","0.15625","0.15625"
"2130015","0","0","0"
"2130020","0.125","0.125","0.125"
"2130032","0.03125","0.03125","0.03125"
"2130044","0","0","0"
"2140001","0.0625","0.0625","0.0625"
"2140010","0.09375","0.09375","0.09375"
"2140013","0","0","0"
"2140037","0","0","0"
"2140038","0.0625","0.0625","0.0625"
"2140073","0.0625","0.0625","0.0625"
"2150005","0.0625","0.0625","0.0625"
"2150021","0.0625","0.0625","0.0625"
"2150022","0.0625","0.0625","0.0625"
"2150031","0.09375","0.09375","0.09375"
"2150052","0.09375","0.09375","0.09375"
"2150060","0.09375","0.09375","0.09375"
"2160001","0.03125","0.03125","0.03125"
"2160003","0.125","0.125","0.125"
"2160023","0.0625","0.0625","0.0625"
"2160031","0.125","0.125","0.125"
"2160047","0.046875","0.03125","0.0625"
"2170003","0.0625","0.0625","0.0625"
"2170006","0.125","0.125","0.125"
"2170015","0.09375","0.09375","0.09375"
"2170025","0.03125","0.03125","0.03125"
"2170031","0.09375","0.09375","0.09375"
"2170042","0","0","0"
"2180007","0.09375","0.09375","0.09375"
"2180009","0.125","0.125","0.125"
"2180024","0.09375","0.09375","0.09375"
"2180028","0","0","0"
"2180047","0","0","0"
"2180048","0.03125","0.03125","0.03125"
"2190008","0.09375","0.09375","0.09375"
"2190009","0.0625","0.03125","0.09375"
"2190010","0.09375","0.09375","0.09375"
"2190017","0.03125","0.03125","0.03125"
"2190024","0.09375","0.09375","0.09375"
"2200008","0.125","0.125","0.125"
"2200010","0.09375","0.09375","0.09375"
"2200027","0.125","0.125","0.125"
"2200032","0.0625","0.0625","0.0625"
"2200035","0.03125","0.03125","0.03125"
"2200036","0.03125","0.03125","0.03125"
"2210001","0","0","0"
"2210002","0","0","0"
"2210014","0.09375","0.09375","0.09375"
"2210030","0.09375","0.09375","0.09375"
"2210031","0.0625","0.0625","0.0625"
"2210040","0.03125","0.03125","0.03125"
"2220002","0.03125","0.03125","0.03125"
"2220007","0.0625","0.0625","0.0625"
"2220012","0.03125","0.03125","0.03125"
"2220023","0.03125","0.03125","0.03125"
"2220031","0.09375","0.09375","0.09375"
"2220033","0.15625","0.15625","0.15625"
"2230018","0.09375","0.09375","0.09375"
"2230034","0.041666666666666664","0.03125","0.0625"
"2230041","0.0625","0.0625","0.0625"
"2230059","0.03125","0.03125","0.03125"
"2240002","0.03125","0.03125","0.03125"
"2240005","0.0625","0.0625","0.0625"
"2240013","0.125","0.125","0.125"
"2240014","0.03125","0.03125","0.03125"
"2240016","0.125","0.125","0.125"
"2240044","0.09375","0.09375","0.09375"
"2250005","0.125","0.125","0.125"
"2250013","0.0625","0.0625","0.0625"
"2250020","0.1875","0.1875","0.1875"
"2250033","0.0625","0.0625","0.0625"
"2250041","0","0","0"
"2250042","0.125","0.125","0.125"
"2260000","0.03125","0.03125","0.03125"
"2260004","0.0625","0.0625","0.0625"
"2260005","0.15625","0.15625","0.15625"
"2260028","0.03125","0.03125","0.03125"
"2260037","0.03125","0.03125","0.03125"
"2260040","0.03125","0.03125","0.03125"
"2270014","0.0625","0.0625","0.0625"
"2270019","0.0625","0.0625","0.0625"
"2270027","0.09375","0.09375","0.09375"
"2270029","0.09375","0.09375","0.09375"
"2270035","0.09375","0.09375","0.09375"
"2280000","0.09375","0.09375","0.09375"
"2280006","0.0625","0.0625","0.0625"
"2280010","0.125","0.125","0.125"
"2280013","0.09375","0.09375","0.09375"
"2280014","0.03125","0.03125","0.03125"
"2280029","0","0","0"
"2290005","0.125","0.125","0.125"
"2290010","0.03125","0.03125","0.03125"
"2290015","0","0","0"
"2290025","0.125","0.125","0.125"
"2290027","0","0","0"
"2290039","0.0625","0.0625","0.0625"
"2300004","0.03125","0.03125","0.03125"
"2300012","0.0625","0.0625","0.0625"
"2300013","0.09375","0.09375","0.09375"
"2300030","0.03125","0.03125","0.03125"
"2300033","0.0625","0.0625","0.0625"
"2300051","0.0625","0.0625","0.0625"
"2310000","0.09375","0.09375","0.09375"
"2310005","0.125","0.125","0.125"
"2310023","0.09375","0.09375","0.09375"
"2310025","0.03125","0.03125","0.03125"
"2310028","0.125","0.125","0.125"
"2310038","0.1875","0.1875","0.1875"
"2320003","0.03125","0.03125","0.03125"
"2320005","0.03125","0.03125","0.03125"
"2320012","0.09375","0.09375","0.09375"
"2320015","0.09375","0.09375","0.09375"
"2320023","0.09375","0.09375","0.09375"
"2320031","0.125","0.125","0.125"
"2330001","0.078125","0.03125","0.125"
"2330002","0.0625","0.0625","0.0625"
"2330021","0.03125","0.03125","0.03125"
"2330026","0.1875","0.1875","0.1875"
"2330035","0.09375","0.09375","0.09375"
"2340002","0","0","0"
"2340011","0.09375","0.09375","0.09375"
"2340013","0.125","0.125","0.125"
"2340017","0.09375","0.09375","0.09375"
"2340019","0.03125","0.03125","0.03125"
"2340063","0.03125","0.03125","0.03125"
"2350005","0.03125","0.03125","0.03125"
"2350012","0.09375","0.09375","0.09375"
"2350017","0.0625","0.0625","0.0625"
"2350020","0.0625","0.0625","0.0625"
"2350021","0.03125","0.03125","0.03125"
"2350024","0.09375","0.09375","0.09375"
"2360000","0.09375","0.09375","0.09375"
"2360001","0.09375","0.09375","0.09375"
"2360006","0.21875","0.21875","0.21875"
"2360021","0.21875","0.21875","0.21875"
"2360040","0.03125","0.03125","0.03125"
"2370001","0.0625","0.0625","0.0625"
"2370004","0.09375","0.09375","0.09375"
"2370012","0.0625","0.0625","0.0625"
"2370020","0","0","0"
"2370025","0","0","0"
"2370036","0.125","0.125","0.125"
"2380006","0.0625","0.0625","0.0625"
"2380018","0.0625","0.0625","0.0625"
"2380024","0.03125","0.03125","0.03125"
"2380025","0.0625","0.0625","0.0625"
"2380034","0.0625","0.0625","0.0625"
"2380050","0.09375","0.09375","0.09375"
"2390017","0.09375","0.09375","0.09375"
"2390018","0.0625","0.0625","0.0625"
"2390023","0.0625","0.0625","0.0625"
"2390025","0.1875","0.1875","0.1875"
"2390038","0.15625","0.15625","0.15625"
"2390063","0.03125","0.03125","0.03125"
"2400003","0.03125","0.03125","0.03125"
"2400009","0.03125","0.03125","0.03125"
"2400014","0.125","0.125","0.125"
"2400020","0.0625","0.0625","0.0625"
"2400021","0.09375","0.09375","0.09375"
"2400025","0.09375","0.09375","0.09375"
"2410005","0.0625","0.0625","0.0625"
"2410010","0.109375","0.09375","0.125"
"2410018","0.125","0.125","0.125"
"2410024","0.09375","0.09375","0.09375"
"2410058","0.0625","0.0625","0.0625"
"2420004","0.125","0.125","0.125"
"2420013","0.0625","0.0625","0.0625"
"2420015","0.0625","0.0625","0.0625"
"2420019","0.125","0.125","0.125"
"2420027","0.15625","0.15625","0.15625"
"2420030","0.03125","0.03125","0.03125"
"2430006","0.0625","0.0625","0.0625"
"2430008","0.0625","0.0625","0.0625"
"2430019","0.15625","0.15625","0.15625"
"2430028","0.15625","0.15625","0.15625"
"2430043","0.03125","0.03125","0.03125"
"2430051","0.09375","0.09375","0.09375"
"2440011","0.09375","0.09375","0.09375"
"2440014","0.03125","0.03125","0.03125"
"2440016","0.03125","0.03125","0.03125"
"2440031","0.0625","0.0625","0.0625"
"2440045","0.0625","0.0625","0.0625"
"2440059","0.0625","0.0625","0.0625"
"2450011","0.09375","0.09375","0.09375"
"2450016","0.125","0.125","0.125"
"2450019","0.09375","0.09375","0.09375"
"2450025","0.0625","0.0625","0.0625"
"2450029","0.0625","0.0625","0.0625"
"2450051","0.09375","0.09375","0.09375"
"2460009","0.21875","0.21875","0.21875"
"2460012","0.03125","0.03125","0.03125"
"2460015","0.125","0.125","0.125"
"2460016","0.15625","0.15625","0.15625"
"2460022","0.1875","0.1875","0.1875"
"2460039","0.15625","0.15625","0.15625"
"2470000","0.09375","0.09375","0.09375"
"2470009","0.078125","0","0.15625"
"2470010","0.0625","0.0625","0.0625"
"2470034","0.0625","0.0625","0.0625"
"2470039","0.09375","0.09375","0.09375"
"2480011","0.125","0.125","0.125"
"2480022","0.0625","0.0625","0.0625"
"2480026","0.09375","0.09375","0.09375"
"2480027","0.09375","0.09375","0.09375"
"2480030","0.125","0.125","0.125"
"2480053","0.09375","0.09375","0.09375"
"2490009","0.21875","0.21875","0.21875"
"2490012","0.1875","0.1875","0.1875"
"2490013","0","0","0"
"2490020","0.09375","0.09375","0.09375"
"2490021","0.03125","0.03125","0.03125"
"2490030","0.125","0.125","0.125"
"2500010","0.1875","0.1875","0.1875"
"2500015","0.125","0.125","0.125"
"2500016","0.03125","0.03125","0.03125"
"2500018","0.03125","0.03125","0.03125"
"2500039","0.0625","0.0625","0.0625"
"2500045","0.125","0.125","0.125"
"2510004","0.09375","0.09375","0.09375"
"2510009","0.09375","0.09375","0.09375"
"2510013","0.15625","0.15625","0.15625"
"2510018","0.0625","0.0625","0.0625"
"2510023","0.125","0.125","0.125"
"2510040","0.125","0.125","0.125"
"2520003","0.0625","0.0625","0.0625"
"2520006","0","0","0"
"2520011","0.09375","0.09375","0.09375"
"2520012","0.15625","0.15625","0.15625"
"2520021","0.09375","0.09375","0.09375"
"2520060","0.1875","0.1875","0.1875"
"2530001","0.09375","0.09375","0.09375"
"2530016","0.03125","0.03125","0.03125"
"2530025","0.0625","0.0625","0.0625"
"2530035","0","0","0"
"2530039","0.0625","0.03125","0.09375"
"2540007","0.09375","0.09375","0.09375"
"2540011","0.03125","0.03125","0.03125"
"2540025","0.0625","0.0625","0.0625"
"2540026","0.15625","0.15625","0.15625"
"2540035","0.03125","0.03125","0.03125"
"2540037","0.125","0.125","0.125"
"2550002","0.0625","0.0625","0.0625"
"2550003","0.03125","0.03125","0.03125"
"2550022","0.0625","0.0625","0.0625"
"2550025","0.0625","0.0625","0.0625"
"2550037","0.09375","0.09375","0.09375"
"2560001","0.0625","0.0625","0.0625"
"2560011","0.25","0.25","0.25"
"2560022","0.03125","0.03125","0.03125"
"2560024","0.09375","0.09375","0.09375"
"2560036","0.03125","0.03125","0.03125"
"2560078","0.0625","0.0625","0.0625"
"2570017","0.1875","0.1875","0.1875"
"2570019","0.09375","0.09375","0.09375"
"2570021","0.03125","0.03125","0.03125"
"2570024","0.1875","0.1875","0.1875"
"2570027","0","0","0"
"2570039","0.125","0.125","0.125"
"2580016","0.0625","0.0625","0.0625"
"2580025","0.15625","0.15625","0.15625"
"2580029","0.15625","0.15625","0.15625"
"2580031","0.078125","0.0625","0.09375"
"2580041","0.15625","0.15625","0.15625"
"2590001","0.09375","0.09375","0.09375"
"2590011","0.03125","0.03125","0.03125"
"2590017","0.03125","0.03125","0.03125"
"2590026","0.03125","0.03125","0.03125"
"2590027","0","0","0"
"2590029","0.03125","0.03125","0.03125"
"2600007","0.09375","0.09375","0.09375"
"2600011","0.125","0.125","0.125"
"2600013","0.09375","0.09375","0.09375"
"2600024","0.0625","0.03125","0.09375"
"2600029","0","0","0"
"2610000","0.09375","0.09375","0.09375"
"2610005","0.09375","0.09375","0.09375"
"2610006","0.03125","0.03125","0.03125"
"2610016","0.0625","0.0625","0.0625"
"2610019","0","0","0"
"2610024","0.0625","0.0625","0.0625"
"2620009","0.03125","0.03125","0.03125"
"2620010","0.03125","0.03125","0.03125"
"2620015","0.09375","0.09375","0.09375"
"2620017","0.09375","0.09375","0.09375"
"2620030","0.125","0.125","0.125"
"2620036","0.0625","0.0625","0.0625"
"2630005","0.03125","0.03125","0.03125"
"2630009","0.21875","0.21875","0.21875"
"2630013","0.03125","0.03125","0.03125"
"2630015","0.125","0.125","0.125"
"2630026","0.0625","0.0625","0.0625"
"2630040","0.0625","0.0625","0.0625"
"2640005","0.09375","0.09375","0.09375"
"2640019","0.0625","0.0625","0.0625"
"2640022","0.09375","0.09375","0.09375"
"2640023","0.0625","0.0625","0.0625"
"2640026","0.03125","0.03125","0.03125"
"2650013","0.09375","0.09375","0.09375"
"2650025","0.0625","0.0625","0.0625"
"2650026","0.125","0.125","0.125"
"2650029","0.09375","0.09375","0.09375"
"2650030","0.09375","0.09375","0.09375"
"2650032","0.15625","0.15625","0.15625"
"2660006","0.0625","0.0625","0.0625"
"2660010","0.03125","0.03125","0.03125"
"2660025","0.03125","0.03125","0.03125"
"2660028","0.09375","0.09375","0.09375"
"2660033","0.09375","0.09375","0.09375"
"2660035","0","0","0"
"2670001","0.0625","0.0625","0.0625"
"2670007","0.0625","0.0625","0.0625"
"2670010","0.0625","0.0625","0.0625"
"2670012","0.0625","0.0625","0.0625"
"2670027","0.15625","0.15625","0.15625"
"2670032","0.03125","0.03125","0.03125"
"2680015","0.0625","0.0625","0.0625"
"2680024","0.09375","0.09375","0.09375"
"2680025","0.09375","0.09375","0.09375"
"2680028","0.03125","0.03125","0.03125"
"2680030","0.21875","0.21875","0.21875"
"2680040","0.15625","0.15625","0.15625"
"2690015","0.15625","0.15625","0.15625"
"2690019","0.0625","0.0625","0.0625"
"2690030","0.0625","0.0625","0.0625"
"2690034","0.0625","0.0625","0.0625"
"2690035","0.0625","0.0625","0.0625"
"2690040","0.03125","0.03125","0.03125"
"2700009","0.09375","0.09375","0.09375"
"2700011","0.0625","0.0625","0.0625"
"2700013","0.09375","0.09375","0.09375"
"2700014","0.0625","0.0625","0.0625"
"2700018","0.09375","0.09375","0.09375"
"2700025","0.0625","0.0625","0.0625"
"2710003","0.0625","0.0625","0.0625"
"2710005","0.09375","0.09375","0.09375"
"2710022","0.0625","0.0625","0.0625"
