Wall time,Step,Value
1736868295.9890423,24,0.0
1736868704.7934196,10027,0.0
1736869213.7631614,20039,0.0
1736869721.1162398,30053,0.0
1736870219.9053442,40071,0.0
1736870681.1599436,50071,0.0
1736871145.8425536,60085,0.0
1736871585.1666894,70087,0.0
1736872023.1261902,80104,0.0
1736872458.9302516,90111,0.0020366599783301353
1736872880.890427,100123,0.0
1736873296.3918788,110146,0.0
1736873699.02809,120156,0.0
1736874085.6397195,130174,0.0021459227427840233
1736874473.7318544,140182,0.010775862261652946
1736874868.2741666,150204,0.004282655194401741
1736875254.3859773,160217,0.0065645514987409115
1736875639.3038394,170223,0.008771929889917374
1736876038.1283455,180233,0.006521739065647125
1736876428.7695408,190255,0.013245033100247383
1736876817.368078,200275,0.013303769752383232
1736877190.4061494,210286,0.0229357797652483
1736877566.2833142,220290,0.029816513881087303
1736877942.7385817,230290,0.0376470573246479
1736878336.7702749,240291,0.08274231851100922
1736878741.474123,250292,0.09090909361839294
1736879128.9765882,260302,0.08235294371843338
1736879511.5672624,270317,0.07058823853731155
1736879888.3527555,280328,0.1375921368598938
1736880268.689036,290342,0.14669926464557648
1736880665.524992,300343,0.1525423675775528
1736881056.4080462,310356,0.12926828861236572
1736881447.0721948,320360,0.19708029925823212
1736881828.5931075,330373,0.1945137083530426
1736882217.8935726,340386,0.16873449087142944
1736882621.1153991,350402,0.15853658318519592
1736883033.6963658,360409,0.18918919563293457
1736883444.3653877,370424,0.17603911459445953
1736883853.004234,380441,0.18719211220741272
1736884265.1314888,390443,0.1926829218864441
1736884673.310431,400464,0.19315403699874878
1736885083.5258915,410490,0.20338982343673706
1736885509.7439573,420516,0.2073170691728592
1736885930.205811,430531,0.20293398201465607
1736886337.4391117,440542,0.22871045768260956
1736886746.6180723,450550,0.21250000596046448
1736887160.1695735,460575,0.22772277891635895
1736887563.2225854,470575,0.22110553085803986
1736887969.0090947,480581,0.25999999046325684
1736888373.5939062,490599,0.24330900609493256
1736888773.7758675,500613,0.2666666805744171
1736889175.8554268,510627,0.2311435490846634
1736889582.5851858,520627,0.2219512164592743
1736889991.9761226,530642,0.2711864411830902
1736890397.4570746,540647,0.2668329179286957
1736890795.4530656,550660,0.2754342555999756
1736891200.2054594,560676,0.3071253001689911
1736891594.4983237,570678,0.29601991176605225
1736891996.5174496,580697,0.23325061798095703
1736892395.4501128,590720,0.2363184094429016
1736892804.599147,600728,0.2839506268501282
1736893203.498848,610741,0.24250000715255737
1736893610.368829,620746,0.2636815905570984
1736894011.8219428,630750,0.28428927063941956
1736894408.830777,640772,0.2800000011920929
1736894800.7881548,650781,0.3027989864349365
1736895213.4023185,660781,0.30900242924690247
1736895609.9054234,670782,0.312039315700531
1736896008.332664,680804,0.2885572016239166
1736896414.133536,690819,0.2926829159259796
1736896809.2043374,700841,0.30325815081596375
1736897207.5228398,710844,0.23762376606464386
1736897614.1219506,720860,0.2938271462917328
1736898009.8473878,730876,0.28501227498054504
1736898404.6081853,740898,0.28217822313308716
1736898794.5447514,750917,0.29032257199287415
1736899190.194011,760921,0.2997542917728424
1736899583.3033555,770943,0.3103448152542114
1736899991.463592,780958,0.2800000011920929
1736900396.8561966,790980,0.24694377183914185
1736900803.9187171,800995,0.28431373834609985
1736901210.2211912,811000,0.2615012228488922
1736901615.9359431,821009,0.2660098373889923
1736902013.4576626,831031,0.2936708927154541
1736902427.6282384,841035,0.2554744482040405
1736902829.3385153,851038,0.3233082592487335
1736903229.5850604,861060,0.2762836217880249
1736903635.2025542,871076,0.310513436794281
1736904034.394072,881090,0.24815724790096283
1736904435.6752837,891102,0.2696078419685364
1736904834.5601652,901113,0.27317073941230774
1736905238.603626,911129,0.277372270822525
1736905624.6057303,921131,0.27407407760620117
1736906014.7264144,931135,0.28992629051208496
