Wall time,Step,Value
1727978022.7914808,35,0.0
1727978917.8781376,10047,0.0
1727980091.5827527,20065,0.0
1727981250.3108118,30087,0.0
1727982505.7025726,40121,0.0
1727983602.9571652,50141,0.0
1727985234.9993155,60167,0.0
1727986847.6245348,70172,0.0
1727988247.008471,80172,0.0
1727989890.2271698,90198,0.0
1727991644.4618776,100208,0.0
1727993613.9211788,110222,0.0
1727995762.4200032,120238,0.0
1727997721.6809528,130259,0.0
1727999730.6790507,140262,0.0
1728001653.9291623,150283,0.0
1728003526.3424466,160291,0.0
1728005665.5636802,170310,0.0
1728007651.9816167,180310,0.0
1728009333.83432,190315,0.0
1728010887.0568156,200326,0.0
1728012149.8362362,210326,0.0
1728013260.6227365,220345,0.0
1728014334.0393627,230354,0.0
1728015405.4151132,240375,0.0
1728016439.4776342,250390,0.0
1728017462.187955,260394,0.0
1728018486.553184,270408,0.0
1728019490.6178389,280408,0.0
1728020502.5804315,290411,0.0
1728021483.3870525,300417,0.0
1728022441.5236893,310418,0.0
1728023388.0827365,320421,0.0
1728024320.8397136,330435,0.0
1728025237.7676482,340445,0.0
1728026164.122953,350464,0.0
1728027090.6504836,360470,0.0
1728028008.5537062,370470,0.0
1728028921.0565453,380480,0.0
1728029840.2301595,390502,0.0
1728030761.0956118,400503,0.0
1728031671.6915777,410523,0.0
1728032588.7000735,420527,0.0
1728033501.7377012,430546,0.0
1728034419.775715,440561,0.0
1728035350.0571756,450581,0.0
1728036272.462673,460602,0.0
1728037186.3575494,470607,0.0
1728038110.7376451,480614,0.0
1728039020.0221653,490632,0.0
1728039933.9712555,500634,0.0
1728040865.1417706,510651,0.0
1728041788.4731464,520669,0.0
1728042702.6261008,530672,0.0
1728043647.0160763,540677,0.0
1728044596.3391142,550684,0.0
1728045553.7703962,560693,0.0
1728046506.0180695,570703,0.0
1728047452.6129842,580708,0.0
1728048398.3262856,590722,0.0
1728049362.4073749,600740,0.0
1728050318.5348792,610740,0.0
1728051273.316101,620761,0.0
1728052239.1767101,630772,0.0
1728053196.2345593,640772,0.0
1728054156.642405,650773,0.0
1728055126.1541147,660787,0.0
1728056080.4096594,670800,0.0
1728057034.0886655,680815,0.0
1728057985.0166576,690821,0.0
1728058932.9680076,700829,0.0
1728059895.8835604,710849,0.0
1728060852.9193563,720869,0.0
1728061803.8308554,730886,0.0
1728062753.636906,740897,0.0
1728063708.3278034,750901,0.0
1728064662.0319664,760911,0.0
1728065610.58297,770920,0.0
1728066568.744077,780938,0.0
1728067518.4534006,790956,0.0
1728068473.863925,800978,0.0
1728069422.1238518,810982,0.0
1728070364.7257416,820998,0.0
1728071322.323876,831009,0.0
1728072287.5595179,841025,0.0
1728073246.4301324,851040,0.0
1728074208.9049926,861059,0.0
1728075173.7747772,871071,0.0
1728076133.2927346,881076,0.0
1728077092.660522,891088,0.0
1728078068.9447474,901091,0.0
1728079029.8980653,911104,0.0
1728079988.1945038,921106,0.0
1728080948.9946887,931108,0.0
1728081909.4981303,941128,0.0
1728082870.950578,951140,0.0
1728083842.0841355,961157,0.0
1728084803.2725914,971157,0.0
1728085766.4318666,981178,0.0
1728086725.4196377,991190,0.0
1728087685.421362,1001196,0.0
1728088647.486209,1011197,0.0
1728089614.8926835,1021201,0.0
1728090571.7442093,1031211,0.0
1728091529.556966,1041214,0.0
1728092494.872803,1051234,0.0
1728093463.2823951,1061234,0.0
1728094420.551359,1071245,0.0
1728095380.8291626,1081262,0.0
1728096333.5442,1091281,0.0
1728097291.2318048,1101304,0.0
1728098231.9716625,1111322,0.0
1728099185.9130309,1121323,0.0
1728100141.15152,1131329,0.0
1728101098.1032073,1141339,0.0
1728102029.2234793,1151352,0.0
1728102952.612761,1161353,0.0
1728103879.2299058,1171357,0.0
1728104804.969373,1181363,0.0
1728105729.964019,1191375,0.0
1728106656.182212,1201380,0.0
1728107563.6699238,1211394,0.0
1728108479.2684863,1221415,0.0
1728109390.5264277,1231434,0.0
1728110296.5450225,1241450,0.0
1728111216.051183,1251471,0.0
1728112139.3167725,1261476,0.0
1728113056.7229707,1271497,0.0
1728113973.098646,1281505,0.0
1728114898.5477078,1291529,0.0
1728115814.1599603,1301538,0.0
1728116734.167916,1311555,0.0
1728117665.2731423,1321572,0.0
1728118594.5087392,1331592,0.0
1728119519.708999,1341610,0.0
1728120436.3648887,1351624,0.0
1728121365.327104,1361639,0.0
1728122293.5468187,1371643,0.0
1728123232.6990833,1381653,0.0
1728124161.034439,1391658,0.0
1728125093.4664447,1401674,0.0
1728126026.7537794,1411674,0.0
1728126962.2611222,1421682,0.0
1728127893.141773,1431705,0.0
1728128831.0563428,1441714,0.0
1728129790.9438329,1451731,0.0
1728130750.1199038,1461740,0.0
1728131698.2638671,1471744,0.0
1728132662.3586805,1481752,0.0
1728133610.3834274,1491769,0.0
1728134581.4867737,1501773,0.0
1728135528.203195,1511787,0.0
1728136487.7774527,1521801,0.0
1728137449.9559646,1531813,0.0
1728138383.5135186,1541833,0.0
1728139316.1760323,1551834,0.0
1728140247.991867,1561839,0.0
1728141195.3877735,1571855,0.0
1728142143.1293087,1581857,0.0
1728143095.3480706,1591874,0.0
1728144046.4254763,1601893,0.0
1728145002.6258485,1611913,0.0
1728145982.2859316,1621927,0.0
1728146946.5389283,1631934,0.0
1728147910.0582988,1641950,0.0
1728148871.3025067,1651953,0.0
1728149832.7921333,1661975,0.0
1728150795.0501325,1671987,0.0
1728151759.9208286,1681988,0.0
1728152687.781517,1691991,0.0
1728153609.6420317,1701996,0.0
1728154542.8567224,1711998,0.0
1728155483.6902256,1722000,0.0
1728156403.3577652,1732009,0.0
1728157330.9515762,1742025,0.0
1728158265.7315097,1752026,0.0
1728159193.7284532,1762048,0.0
1728160104.2969146,1772058,0.0
1728161071.9535494,1782074,0.0
1728162032.9901211,1792089,0.0
1728162985.475135,1802107,0.0
1728163986.4054997,1812124,0.0
1728164955.575315,1822127,0.0
1728165948.7976122,1832150,0.0
1728166917.5091014,1842150,0.0
1728167876.6953137,1852164,0.0
1728168860.3947914,1862177,0.0
1728169837.994254,1872177,0.0
1728170820.9873881,1882185,0.0
1728171770.3467436,1892205,0.0
1728172799.6962335,1902206,0.0
1728173810.2085984,1912208,0.0
1728174813.1179683,1922211,0.0
1728175825.556969,1932223,0.0
1728176839.1904094,1942241,0.0
1728177884.1718926,1952262,0.0
1728178912.6027858,1962271,0.0
1728179918.3882537,1972284,0.0
1728180940.068331,1982288,0.0
1728181968.996991,1992289,0.0
1728182991.0321577,2002292,0.0
1728183990.3302248,2012305,0.0
1728184990.6179092,2022325,0.0
1728185996.919654,2032329,0.0
1728186989.522432,2042334,0.0
1728187999.5747688,2052340,0.0
1728188997.4188092,2062359,0.0
1728189985.6943665,2072383,0.0
1728191018.2953832,2082390,0.0
1728192030.6030226,2092407,0.0
1728193061.6428058,2102417,0.0
1728194097.0001075,2112436,0.0
1728195114.5798254,2122454,0.0
1728196137.9709997,2132475,0.0
1728197156.0922544,2142487,0.0
1728198162.029988,2152497,0.0
1728199202.263571,2162497,0.0
1728200232.114812,2172514,0.0
1728201279.8093455,2182528,0.0
1728202251.8108785,2192538,0.0
1728203230.4645982,2202553,0.0
1728204191.2444503,2212573,0.0
1728205157.475013,2222588,0.0
1728206108.138301,2232602,0.0
1728207088.5705652,2242611,0.0
1728208028.8277583,2252615,0.0
1728208996.200752,2262620,0.0
1728209964.9934483,2272626,0.0
1728210928.8581724,2282628,0.0
1728211899.9345992,2292642,0.0
1728212857.534153,2302654,0.0
1728213793.0810719,2312676,0.0
1728214727.0288825,2322685,0.0
1728215641.3754356,2332708,0.0
1728216560.916083,2342717,0.0
1728217494.126149,2352736,0.0
1728218415.8807514,2362738,0.0
1728219327.9696538,2372750,0.0
1728220257.3236165,2382765,0.0
1728221174.270768,2392768,0.0
1728222104.365554,2402775,0.0
1728223042.57774,2412785,0.0
1728223966.5153067,2422803,0.0
1728224908.949038,2432820,0.0
1728225924.767767,2442832,0.0
1728226926.019357,2452844,0.0
1728227931.7262268,2462850,0.0
1728228953.9132154,2472872,0.0
1728229947.109035,2482893,0.0
1728230938.7839332,2492896,0.0
1728231928.7326946,2502899,0.0
1728232930.1868858,2512901,0.0
1728233908.204358,2522920,0.0
1728234932.9540927,2532933,0.0
