"Step","Group: 27m_vs_30m_QMIX - win_rate","Group: 27m_vs_30m_QMIX - win_rate__MIN","Group: 27m_vs_30m_QMIX - win_rate__MAX"
"1470128","0.15625","0.0625","0.25"
"1470135","0.125","0.125","0.125"
"1480002","0.15625","0.03125","0.28125"
"1480006","0","0","0"
"1480023","0.40625","0.40625","0.40625"
"1480119","0.25","0.25","0.25"
"1480147","0.09375","0.09375","0.09375"
"1490002","0.0625","0.0625","0.0625"
"1490008","0.40625","0.40625","0.40625"
"1490091","0.125","0.125","0.125"
"1490103","0.25","0.25","0.25"
"1490131","0","0","0"
"1490158","0.25","0.25","0.25"
"1500004","0.15625","0.15625","0.15625"
"1500007","0.09375","0.09375","0.09375"
"1500020","0.03125","0.03125","0.03125"
"1500030","0.40625","0.40625","0.40625"
"1500049","0.0625","0.0625","0.0625"
"1500087","0.03125","0.03125","0.03125"
"1510014","0.15625","0.15625","0.15625"
"1510017","0.03125","0.03125","0.03125"
"1510019","0.03125","0.03125","0.03125"
"1510107","0.0625","0.0625","0.0625"
"1510145","0.375","0.375","0.375"
"1510156","0.125","0.125","0.125"
"1520000","0.1875","0.1875","0.1875"
"1520002","0.09375","0.09375","0.09375"
"1520020","0.3125","0.3125","0.3125"
"1520023","0.15625","0.15625","0.15625"
"1520029","0","0","0"
"1520049","0.3125","0.3125","0.3125"
"1530000","0.28125","0.28125","0.28125"
"1530032","0.09375","0.09375","0.09375"
"1530108","0.21875","0.21875","0.21875"
"1530112","0.03125","0.03125","0.03125"
"1530116","0.28125","0.28125","0.28125"
"1530123","0.125","0.125","0.125"
"1540000","0","0","0"
"1540004","0.1875","0.1875","0.1875"
"1540008","0.15625","0.15625","0.15625"
"1540009","0.1875","0.1875","0.1875"
"1540022","0.0625","0.0625","0.0625"
"1540130","0.25","0.25","0.25"
"1550007","0.09375","0.09375","0.09375"
"1550031","0","0","0"
"1550039","0.1875","0.1875","0.1875"
"1550044","0.09375","0.09375","0.09375"
"1550073","0.15625","0.15625","0.15625"
"1550074","0.25","0.25","0.25"
"1560004","0.09375","0.09375","0.09375"
"1560021","0.15625","0.03125","0.28125"
"1560079","0","0","0"
"1560104","0.1875","0.1875","0.1875"
"1560169","0.09375","0.09375","0.09375"
"1570011","0.375","0.375","0.375"
"1570017","0.21875","0.21875","0.21875"
"1570022","0.0625","0.0625","0.0625"
"1570087","0.15625","0.15625","0.15625"
"1570095","0","0","0"
"1570109","0.1875","0.1875","0.1875"
"1580012","0.125","0.125","0.125"
"1580028","0.15625","0.15625","0.15625"
"1580032","0.25","0.25","0.25"
"1580074","0.15625","0.15625","0.15625"
"1580093","0","0","0"
"1580138","0.15625","0.15625","0.15625"
"1590009","0","0","0"
"1590016","0.375","0.375","0.375"
"1590051","0.09375","0.09375","0.09375"
"1590098","0.03125","0.03125","0.03125"
"1590134","0.125","0.125","0.125"
"1590176","0.15625","0.15625","0.15625"
"1600002","0.125","0.125","0.125"
"1600013","0.28125","0.28125","0.28125"
"1600029","0.25","0.25","0.25"
"1600049","0.0625","0.0625","0.0625"
"1600079","0.28125","0.28125","0.28125"
"1600172","0.0625","0.0625","0.0625"
"1610013","0.3125","0.3125","0.3125"
"1610034","0.09375","0.09375","0.09375"
"1610035","0.125","0.125","0.125"
"1610042","0.40625","0.40625","0.40625"
"1610072","0.125","0.125","0.125"
"1610136","0","0","0"
"1620001","0.4375","0.4375","0.4375"
"1620012","0.03125","0.03125","0.03125"
"1620015","0.375","0.375","0.375"
"1620039","0.09375","0.09375","0.09375"
"1620106","0.125","0.125","0.125"
"1620137","0.0625","0.0625","0.0625"
"1630006","0.125","0.125","0.125"
"1630013","0.09375","0.09375","0.09375"
"1630025","0.15625","0.15625","0.15625"
"1630031","0.1875","0.1875","0.1875"
"1630049","0","0","0"
"1630171","0.25","0.25","0.25"
"1640000","0","0","0"
"1640001","0.28125","0.28125","0.28125"
"1640003","0.125","0.125","0.125"
"1640006","0.09375","0.09375","0.09375"
"1640024","0.0625","0.0625","0.0625"
"1640156","0.03125","0.03125","0.03125"
"1650015","0.34375","0.34375","0.34375"
"1650024","0.3125","0.3125","0.3125"
"1650028","0.09375","0.09375","0.09375"
"1650031","0.09375","0.09375","0.09375"
"1650034","0.09375","0.09375","0.09375"
"1650128","0","0","0"
"1660011","0.1875","0.1875","0.1875"
"1660015","0.03125","0.03125","0.03125"
"1660019","0.265625","0.0625","0.46875"
"1660024","0","0","0"
"1660032","0.0625","0.0625","0.0625"
"1670006","0.046875","0.03125","0.0625"
"1670010","0.09375","0.09375","0.09375"
"1670012","0.40625","0.40625","0.40625"
"1670038","0.03125","0.03125","0.03125"
"1670105","0.21875","0.21875","0.21875"
"1680006","0.0625","0.0625","0.0625"
"1680010","0.0625","0.0625","0.0625"
"1680017","0.0625","0.0625","0.0625"
"1680030","0.3125","0.3125","0.3125"
"1680070","0.3125","0.3125","0.3125"
"1680093","0.0625","0.0625","0.0625"
"1690002","0.4375","0.4375","0.4375"
"1690019","0.15625","0.15625","0.15625"
"1690026","0.125","0.125","0.125"
"1690029","0","0","0"
"1690090","0.0625","0.0625","0.0625"
"1690137","0.03125","0.03125","0.03125"
"1700000","0.21875","0.21875","0.21875"
"1700002","0.0625","0.0625","0.0625"
"1700024","0.0625","0.0625","0.0625"
"1700031","0","0","0"
"1700074","0.3125","0.3125","0.3125"
"1700123","0.03125","0.03125","0.03125"
"1710003","0.09375","0.09375","0.09375"
"1710010","0.03125","0.03125","0.03125"
"1710035","0.15625","0.15625","0.15625"
"1710089","0.0625","0.0625","0.0625"
"1710093","0.03125","0.03125","0.03125"
"1710115","0.0625","0.0625","0.0625"
"1720003","0.03125","0.03125","0.03125"
"1720015","0.1875","0.1875","0.1875"
"1720017","0.25","0.25","0.25"
"1720087","0.09375","0.09375","0.09375"
"1720107","0.1875","0.1875","0.1875"
"1720172","0.25","0.25","0.25"
"1730001","0.125","0.125","0.125"
"1730005","0.0625","0.0625","0.0625"
"1730020","0.40625","0.40625","0.40625"
"1730022","0.09375","0.09375","0.09375"
"1730023","0.21875","0.21875","0.21875"
"1730034","0.15625","0.15625","0.15625"
"1740000","0.03125","0.03125","0.03125"
"1740004","0.15625","0.15625","0.15625"
"1740007","0.28125","0.28125","0.28125"
"1740026","0.15625","0.15625","0.15625"
"1740083","0.03125","0.03125","0.03125"
"1740167","0.09375","0.09375","0.09375"
"1750006","0.21875","0.21875","0.21875"
"1750023","0.25","0.25","0.25"
"1750031","0.03125","0.03125","0.03125"
"1750033","0.125","0.125","0.125"
"1750053","0.0625","0.0625","0.0625"
"1750100","0.09375","0.09375","0.09375"
"1760000","0.21875","0.21875","0.21875"
"1760004","0.15625","0.15625","0.15625"
"1760027","0.0625","0.0625","0.0625"
"1760032","0.09375","0.09375","0.09375"
"1760036","0.40625","0.40625","0.40625"
"1760043","0","0","0"
"1770006","0.21875","0.21875","0.21875"
"1770008","0.03125","0.03125","0.03125"
"1770014","0.125","0.125","0.125"
"1770023","0.09375","0.09375","0.09375"
"1770037","0.3125","0.3125","0.3125"
"1770078","0.0625","0.0625","0.0625"
"1780031","0.1875","0.1875","0.1875"
"1780034","0.09375","0.09375","0.09375"
"1780060","0","0","0"
"1780106","0.09375","0.09375","0.09375"
"1780123","0.40625","0.40625","0.40625"
"1780165","0.0625","0.0625","0.0625"
"1790007","0.34375","0.34375","0.34375"
"1790014","0.21875","0.21875","0.21875"
"1790017","0.28125","0.28125","0.28125"
"1790070","0","0","0"
"1790083","0.125","0.125","0.125"
"1790120","0.09375","0.09375","0.09375"
"1800005","0.09375","0.09375","0.09375"
"1800019","0.0625","0.0625","0.0625"
"1800026","0.25","0.25","0.25"
"1800038","0.03125","0.03125","0.03125"
"1800055","0.03125","0.03125","0.03125"
"1800062","0.15625","0.15625","0.15625"
"1810005","0.03125","0.03125","0.03125"
"1810023","0.125","0.0625","0.1875"
"1810029","0","0","0"
"1810059","0.40625","0.40625","0.40625"
"1810090","0.15625","0.15625","0.15625"
"1820004","0.03125","0.03125","0.03125"
"1820021","0.40625","0.40625","0.40625"
"1820023","0.0625","0.0625","0.0625"
"1820025","0.1875","0.1875","0.1875"
"1820107","0.03125","0.03125","0.03125"
"1820132","0.03125","0.03125","0.03125"
"1830010","0.28125","0.28125","0.28125"
"1830019","0.03125","0.03125","0.03125"
"1830023","0.09375","0.09375","0.09375"
"1830026","0.375","0.375","0.375"
"1830032","0.25","0.25","0.25"
"1830160","0.125","0.125","0.125"
"1840003","0.46875","0.46875","0.46875"
"1840004","0.15625","0.15625","0.15625"
"1840011","0.1875","0.1875","0.1875"
"1840019","0.03125","0.03125","0.03125"
"1840069","0.15625","0.15625","0.15625"
"1840127","0.1875","0.1875","0.1875"
"1850006","0.1875","0.1875","0.1875"
"1850007","0.21875","0.21875","0.21875"
"1850025","0.0625","0.0625","0.0625"
"1850028","0.375","0.375","0.375"
"1850086","0.0625","0.0625","0.0625"
"1850099","0.1875","0.1875","0.1875"
"1860007","0.09375","0.09375","0.09375"
"1860024","0.1875","0.1875","0.1875"
"1860035","0.09375","0.09375","0.09375"
"1860036","0.75","0.75","0.75"
"1860083","0","0","0"
"1860174","0","0","0"
"1870005","0.65625","0.65625","0.65625"
"1870014","0.21875","0.21875","0.21875"
"1870106","0.25","0.25","0.25"
"1870111","0.21875","0.21875","0.21875"
"1870123","0.09375","0.09375","0.09375"
"1870172","0.03125","0.03125","0.03125"
"1880000","0.0625","0.0625","0.0625"
"1880023","0","0","0"
"1880032","0.1875","0.1875","0.1875"
"1880073","0.34375","0.34375","0.34375"
"1880091","0.03125","0.03125","0.03125"
"1880124","0.71875","0.71875","0.71875"
"1890004","0.1875","0.1875","0.1875"
"1890008","0.0625","0.0625","0.0625"
"1890013","0.34375","0.34375","0.34375"
"1890018","0.15625","0.15625","0.15625"
"1890028","0.46875","0.46875","0.46875"
"1890035","0.25","0.25","0.25"
"1900008","0.09375","0.09375","0.09375"
"1900024","0.09375","0.09375","0.09375"
"1900035","0.03125","0.03125","0.03125"
"1900039","0.15625","0.15625","0.15625"
"1900139","0.1875","0.1875","0.1875"
"1900168","0.21875","0.21875","0.21875"
"1910002","0.125","0.125","0.125"
"1910012","0.15625","0.15625","0.15625"
"1910020","0.15625","0.15625","0.15625"
"1910041","0.1875","0.1875","0.1875"
"1910075","0.03125","0.03125","0.03125"
"1910163","0.125","0.125","0.125"
"1920011","0.0625","0.0625","0.0625"
"1920025","0.125","0.125","0.125"
"1920102","0.09375","0.09375","0.09375"
"1920133","0.03125","0.03125","0.03125"
"1920136","0.125","0.125","0.125"
"1920152","0.03125","0.03125","0.03125"
"1930018","0.0625","0.0625","0.0625"
"1930032","0.03125","0.03125","0.03125"
"1930086","0.1875","0.1875","0.1875"
"1930088","0.15625","0.15625","0.15625"
"1930102","0.25","0.25","0.25"
"1930161","0.09375","0.09375","0.09375"
"1940020","0.09375","0.09375","0.09375"
"1940022","0.0625","0.0625","0.0625"
"1940076","0.125","0.125","0.125"
"1940086","0.3125","0.3125","0.3125"
"1940088","0.0625","0.0625","0.0625"
"1940123","0.0625","0.0625","0.0625"
"1950013","0.21875","0.21875","0.21875"
"1950019","0.0625","0.0625","0.0625"
"1950051","0.0625","0.0625","0.0625"
"1950093","0","0","0"
"1950171","0.3125","0.3125","0.3125"
"1950173","0.1875","0.1875","0.1875"
"1960001","0.03125","0.03125","0.03125"
"1960017","0.21875","0.21875","0.21875"
"1960023","0.0625","0.0625","0.0625"
"1960026","0.125","0.125","0.125"
"1960061","0.03125","0.03125","0.03125"
"1960125","0.03125","0.03125","0.03125"
"1970007","0.0625","0.0625","0.0625"
"1970017","0.1875","0.1875","0.1875"
"1970022","0.09375","0.09375","0.09375"
"1970030","0.03125","0.03125","0.03125"
"1970032","0.0625","0.0625","0.0625"
"1970053","0.125","0.125","0.125"
"1980001","0.15625","0.15625","0.15625"
"1980003","0.09375","0.09375","0.09375"
"1980009","0.09375","0.09375","0.09375"
"1980083","0.03125","0.03125","0.03125"
"1980102","0.40625","0.40625","0.40625"
"1980113","0.03125","0.03125","0.03125"
"1990003","0.21875","0.125","0.3125"
"1990013","0.1875","0.1875","0.1875"
"1990017","0.0625","0.0625","0.0625"
"1990032","0.0625","0.0625","0.0625"
"1990112","0.40625","0.40625","0.40625"
"2000022","0.1875","0.1875","0.1875"
"2000024","0.125","0.125","0.125"
"2000032","0.28125","0.25","0.3125"
"2000045","0.0625","0.0625","0.0625"
"2000067","0.03125","0.03125","0.03125"
"2010000","0.03125","0.03125","0.03125"
"2010009","0.09375","0.09375","0.09375"
"2010020","0.0625","0.0625","0.0625"
"2010104","0.5625","0.5625","0.5625"
"2010110","0.125","0.125","0.125"
"2010128","0.03125","0.03125","0.03125"
"2020003","0.53125","0.53125","0.53125"
"2020012","0","0","0"
"2020023","0.25","0.25","0.25"
"2020028","0.125","0.125","0.125"
"2020033","0.3125","0.3125","0.3125"
"2020076","0.09375","0.09375","0.09375"
"2030004","0.296875","0.21875","0.375"
"2030082","0.46875","0.46875","0.46875"
"2030109","0.125","0.125","0.125"
"2030136","0.0625","0.0625","0.0625"
"2030140","0.03125","0.03125","0.03125"
"2040003","0.125","0.125","0.125"
"2040007","0.25","0.25","0.25"
"2040026","0.09375","0.09375","0.09375"
"2040027","0.21875","0.21875","0.21875"
"2040153","0.625","0.625","0.625"
"2040164","0.15625","0.15625","0.15625"
"2050011","0","0","0"
"2050033","0.25","0.25","0.25"
"2050066","0.375","0.375","0.375"
"2050098","0.0625","0.0625","0.0625"
"2050122","0.125","0.125","0.125"
"2050130","0.09375","0.09375","0.09375"
"2060006","0.234375","0.21875","0.25"
"2060023","0.3125","0.3125","0.3125"
"2060028","0.46875","0.46875","0.46875"
"2060057","0.09375","0.09375","0.09375"
"2060173","0.28125","0.28125","0.28125"
"2070012","0.1875","0.1875","0.1875"
"2070022","0.34375","0.34375","0.34375"
"2070024","0.03125","0.03125","0.03125"
"2070033","0.125","0.125","0.125"
"2070136","0.0625","0.0625","0.0625"
"2070145","0.59375","0.59375","0.59375"
"2080007","0.03125","0.03125","0.03125"
"2080009","0.09375","0.09375","0.09375"
"2080014","0.53125","0.53125","0.53125"
"2080028","0.09375","0.09375","0.09375"
"2080036","0.28125","0.28125","0.28125"
"2080148","0.3125","0.3125","0.3125"
"2090004","0.15625","0.15625","0.15625"
"2090032","0.25","0.25","0.25"
"2090041","0.15625","0.15625","0.15625"
"2090073","0.1875","0.1875","0.1875"
"2090149","0.53125","0.53125","0.53125"
"2090170","0.21875","0.21875","0.21875"
"2100004","0.375","0.375","0.375"
"2100015","0.15625","0.15625","0.15625"
"2100016","0.125","0.125","0.125"
"2100029","0.09375","0.09375","0.09375"
"2100158","0.21875","0.21875","0.21875"
"2100174","0.15625","0.15625","0.15625"
"2110013","0.09375","0.09375","0.09375"
"2110015","0.125","0.125","0.125"
"2110031","0.0625","0.0625","0.0625"
"2110034","0.65625","0.65625","0.65625"
"2110039","0.09375","0.09375","0.09375"
"2110131","0.125","0.125","0.125"
"2120016","0.125","0.125","0.125"
"2120039","0.03125","0.03125","0.03125"
"2120093","0.3125","0.3125","0.3125"
"2120124","0.78125","0.78125","0.78125"
"2120154","0.125","0.125","0.125"
"2120161","0.25","0.25","0.25"
"2130030","0.3125","0.3125","0.3125"
"2130033","0.4375","0.4375","0.4375"
"2130079","0.28125","0.28125","0.28125"
"2130099","0.25","0.25","0.25"
"2130176","0.09375","0.09375","0.09375"
"2130178","0.125","0.125","0.125"
"2140010","0.125","0.125","0.125"
"2140028","0.09375","0.09375","0.09375"
"2140032","0.28125","0.09375","0.46875"
"2140161","0.28125","0.28125","0.28125"
"2140166","0.375","0.375","0.375"
"2150007","0.59375","0.59375","0.59375"
"2150010","0.09375","0.09375","0.09375"
"2150024","0.375","0.375","0.375"
"2150054","0.09375","0.09375","0.09375"
"2150106","0.21875","0.21875","0.21875"
"2150179","0.03125","0.03125","0.03125"
"2160000","0.09375","0.09375","0.09375"
"2160019","0.15625","0.15625","0.15625"
"2160020","0.1875","0.1875","0.1875"
"2160030","0.65625","0.65625","0.65625"
"2160032","0.25","0.25","0.25"
"2160139","0.28125","0.28125","0.28125"
"2170006","0.03125","0.03125","0.03125"
"2170024","0.1875","0.1875","0.1875"
"2170037","0.15625","0.15625","0.15625"
"2170062","0.1875","0.1875","0.1875"
"2170069","0.15625","0.15625","0.15625"
"2170142","0.15625","0.15625","0.15625"
"2180010","0.1875","0.1875","0.1875"
"2180013","0.21875","0.21875","0.21875"
"2180034","0.59375","0.59375","0.59375"
"2180113","0.34375","0.34375","0.34375"
"2180144","0.21875","0.21875","0.21875"
"2180162","0.15625","0.15625","0.15625"
"2190004","0.75","0.75","0.75"
"2190005","0.25","0.25","0.25"
"2190006","0.15625","0.15625","0.15625"
"2190019","0.5","0.5","0.5"
"2190023","0.1875","0.1875","0.1875"
"2190151","0.09375","0.09375","0.09375"
"2200016","0.4375","0.4375","0.4375"
"2200033","0.125","0.125","0.125"
"2200143","0.5","0.5","0.5"
"2200150","0.1875","0.1875","0.1875"
"2200163","0.0625","0.0625","0.0625"
"2200179","0.09375","0.09375","0.09375"
"2210001","0.0625","0.03125","0.09375"
"2210005","0.15625","0.15625","0.15625"
"2210033","0.15625","0.15625","0.15625"
"2210104","0.28125","0.28125","0.28125"
"2210154","0.0625","0.0625","0.0625"
"2220002","0.125","0.125","0.125"
"2220006","0.03125","0.03125","0.03125"
"2220036","0.03125","0.03125","0.03125"
"2220045","0","0","0"
"2220082","0.15625","0.15625","0.15625"
"2220099","0.25","0.25","0.25"
"2230020","0.1875","0.1875","0.1875"
"2230026","0.21875","0.21875","0.21875"
"2230030","0.15625","0.15625","0.15625"
"2230031","0","0","0"
"2230080","0.21875","0.21875","0.21875"
"2230120","0.15625","0.15625","0.15625"
"2240007","0.34375","0.34375","0.34375"
"2240030","0.21875","0.21875","0.21875"
"2240059","0.15625","0.15625","0.15625"
"2240082","0.125","0.125","0.125"
"2240134","0.125","0.125","0.125"
"2240173","0.0625","0.0625","0.0625"
"2250017","0.28125","0.28125","0.28125"
"2250018","0.1875","0.1875","0.1875"
"2250028","0.25","0.25","0.25"
"2250034","0","0","0"
"2250040","0.28125","0.28125","0.28125"
"2250171","0.1875","0.1875","0.1875"
"2260004","0.09375","0.09375","0.09375"
"2260020","0.1875","0.1875","0.1875"
"2260028","0.5625","0.5625","0.5625"
"2260033","0.25","0.25","0.25"
"2260042","0.09375","0.09375","0.09375"
"2260072","0.21875","0.21875","0.21875"
"2270027","0.140625","0.125","0.15625"
"2270036","0.125","0.125","0.125"
"2270091","0.4375","0.4375","0.4375"
"2270173","0.125","0.125","0.125"
"2270178","0.375","0.375","0.375"
"2280006","0.46875","0.46875","0.46875"
"2280016","0.1875","0.1875","0.1875"
"2280022","0","0","0"
"2280041","0.25","0.25","0.25"
"2280130","0.15625","0.15625","0.15625"
"2280152","0.1875","0.1875","0.1875"
"2290011","0.15625","0.15625","0.15625"
"2290020","0.34375","0.34375","0.34375"
"2290023","0.3125","0.3125","0.3125"
"2290028","0.21875","0.21875","0.21875"
"2290036","0.28125","0.28125","0.28125"
"2290133","0.15625","0.15625","0.15625"
"2300003","0.3125","0.3125","0.3125"
"2300008","0.34375","0.34375","0.34375"
"2300029","0.25","0.25","0.25"
"2300095","0.3125","0.3125","0.3125"
"2300108","0.4375","0.4375","0.4375"
"2300114","0.0625","0.0625","0.0625"
"2310007","0.25","0.25","0.25"
"2310018","0.0625","0.0625","0.0625"
"2310019","0.21875","0.21875","0.21875"
"2310034","0.21875","0.21875","0.21875"
"2310048","0.0625","0.0625","0.0625"
"2310079","0.28125","0.28125","0.28125"
"2320007","0.28125","0.28125","0.28125"
"2320012","0.078125","0.0625","0.09375"
"2320020","0.34375","0.34375","0.34375"
"2320031","0.0625","0.0625","0.0625"
"2320097","0.125","0.125","0.125"
"2330009","0.1875","0.1875","0.1875"
"2330010","0.15625","0.15625","0.15625"
"2330077","0.28125","0.28125","0.28125"
"2330101","0.28125","0.28125","0.28125"
"2330113","0.25","0.25","0.25"
"2330136","0.1875","0.1875","0.1875"
"2340003","0.53125","0.53125","0.53125"
"2340005","0.1875","0.1875","0.1875"
"2340028","0.0625","0.0625","0.0625"
"2340051","0.125","0.125","0.125"
"2340167","0.1875","0.1875","0.1875"
"2340174","0.09375","0.09375","0.09375"
"2350001","0.125","0.125","0.125"
"2350011","0.25","0.25","0.25"
"2350014","0.15625","0.15625","0.15625"
"2350022","0.1875","0.1875","0.1875"
"2350028","0.71875","0.71875","0.71875"
"2350172","0.28125","0.28125","0.28125"
"2360000","0.25","0.25","0.25"
"2360005","0.15625","0.15625","0.15625"
"2360034","0.6875","0.6875","0.6875"
"2360063","0.21875","0.21875","0.21875"
"2360099","0","0","0"
"2360156","0.1875","0.1875","0.1875"
"2370000","0.0625","0.0625","0.0625"
"2370009","0.21875","0.21875","0.21875"
"2370014","0.84375","0.84375","0.84375"
"2370035","0.09375","0.09375","0.09375"
"2370100","0.21875","0.21875","0.21875"
"2370128","0","0","0"
"2380007","0.0625","0.0625","0.0625"
"2380010","0.59375","0.59375","0.59375"
"2380012","0","0","0"
"2380014","0.40625","0.40625","0.40625"
"2380019","0.09375","0.09375","0.09375"
"2380050","0.09375","0.09375","0.09375"
"2390012","0.453125","0.1875","0.71875"
"2390021","0.25","0.25","0.25"
"2390136","0.1875","0.1875","0.1875"
"2390156","0.25","0.25","0.25"
"2390170","0.5625","0.5625","0.5625"
"2400005","0.40625","0.40625","0.40625"
"2400006","0.125","0.125","0.125"
"2400033","0.21875","0.21875","0.21875"
"2400035","0.5625","0.5625","0.5625"
"2400040","0.34375","0.34375","0.34375"
"2400135","0.09375","0.09375","0.09375"
"2410006","0.03125","0.03125","0.03125"
"2410011","0.34375","0.34375","0.34375"
"2410015","0.125","0.125","0.125"
"2410040","0.625","0.625","0.625"
"2410043","0.28125","0.28125","0.28125"
"2410154","0.0625","0.0625","0.0625"
"2420005","0.125","0.125","0.125"
"2420006","0.625","0.625","0.625"
"2420011","0.09375","0.09375","0.09375"
"2420019","0.3125","0.3125","0.3125"
"2420060","0.125","0.125","0.125"
"2420080","0","0","0"
"2430003","0.15625","0.15625","0.15625"
"2430004","0.3125","0.28125","0.34375"
"2430021","0.3125","0.3125","0.3125"
"2430029","0","0","0"
"2430057","0.1875","0.1875","0.1875"
"2440002","0.15625","0.15625","0.15625"
"2440019","0.21875","0.21875","0.21875"
"2440032","0.1875","0.1875","0.1875"
"2440035","0.15625","0.15625","0.15625"
"2440037","0.6875","0.6875","0.6875"
"2440103","0.53125","0.53125","0.53125"
"2450002","0.125","0.125","0.125"
"2450005","0.40625","0.40625","0.40625"
"2450014","0.3125","0.3125","0.3125"
"2450116","0.125","0.125","0.125"
"2450130","0.28125","0.28125","0.28125"
"2450168","0.28125","0.28125","0.28125"
"2460012","0.40625","0.40625","0.40625"
"2460019","0.40625","0.40625","0.40625"
"2460037","0","0","0"
"2460083","0.28125","0.28125","0.28125"
"2460108","0.1875","0.1875","0.1875"
"2460170","0.0625","0.0625","0.0625"
"2470011","0.0625","0.0625","0.0625"
"2470012","0.1875","0.1875","0.1875"
"2470016","0.28125","0.28125","0.28125"
"2470034","0.0625","0.0625","0.0625"
"2470045","0.1875","0.1875","0.1875"
"2470176","0.53125","0.53125","0.53125"
"2480000","0.125","0.125","0.125"
"2480004","0","0","0"
"2480005","0.3125","0.3125","0.3125"
"2480014","0.21875","0.21875","0.21875"
"2480026","0.3125","0.3125","0.3125"
"2480120","0.53125","0.53125","0.53125"
"2490008","0.21875","0.21875","0.21875"
"2490015","0.09375","0.09375","0.09375"
"2490018","0.15625","0.15625","0.15625"
"2490027","0.53125","0.53125","0.53125"
"2490098","0.375","0.375","0.375"
"2490126","0","0","0"
"2500010","0.25","0.25","0.25"
"2500034","0.40625","0.40625","0.40625"
"2500052","0.125","0.125","0.125"
"2500120","0.34375","0.34375","0.34375"
"2500150","0.09375","0.09375","0.09375"
"2500167","0.25","0.25","0.25"
"2510002","0.21875","0.21875","0.21875"
"2510018","0.1875","0.1875","0.1875"
"2510022","0.21875","0.21875","0.21875"
"2510037","0.28125","0.28125","0.28125"
"2510038","0.21875","0.21875","0.21875"
"2510105","0.21875","0.21875","0.21875"
"2520001","0.28125","0.28125","0.28125"
"2520002","0.3125","0.3125","0.3125"
"2520052","0.4375","0.4375","0.4375"
"2520143","0.1875","0.1875","0.1875"
"2520146","0.125","0.125","0.125"
"2520150","0.03125","0.03125","0.03125"
"2530018","0.09375","0.09375","0.09375"
"2530027","0.3125","0.3125","0.3125"
"2530085","0.21875","0.21875","0.21875"
"2530110","0.3125","0","0.625"
"2530146","0.0625","0.0625","0.0625"
"2540004","0.15625","0.15625","0.15625"
"2540010","0.5625","0.5625","0.5625"
"2540017","0.53125","0.53125","0.53125"
"2540039","0","0","0"
"2540050","0.125","0.125","0.125"
"2540111","0.15625","0.15625","0.15625"
"2550004","0.15625","0.15625","0.15625"
"2550012","0.8125","0.8125","0.8125"
"2550013","0.3125","0.3125","0.3125"
"2550014","0.03125","0.03125","0.03125"
"2550028","0.03125","0.03125","0.03125"
"2550035","0.21875","0.21875","0.21875"
"2560002","0.1875","0.1875","0.1875"
"2560006","0.375","0.375","0.375"
"2560013","0.375","0.15625","0.59375"
"2560075","0.125","0.125","0.125"
"2560139","0.125","0.125","0.125"
"2570007","0.375","0.375","0.375"
"2570011","0.59375","0.59375","0.59375"
"2570015","0.28125","0.28125","0.28125"
"2570036","0.0625","0.0625","0.0625"
"2570038","0.21875","0.21875","0.21875"
"2570152","0.3125","0.3125","0.3125"
"2580002","0.3125","0.3125","0.3125"
"2580014","0.375","0.375","0.375"
"2580019","0.65625","0.65625","0.65625"
"2580051","0.125","0.125","0.125"
"2580116","0.0625","0.0625","0.0625"
"2580155","0.125","0.125","0.125"
"2590002","0.25","0.25","0.25"
"2590007","0.21875","0.21875","0.21875"
"2590013","0.28125","0.28125","0.28125"
"2590022","0.46875","0.46875","0.46875"
"2590026","0.5","0.5","0.5"
"2590033","0.03125","0.03125","0.03125"
"2600002","0.53125","0.53125","0.53125"
"2600022","0.15625","0.15625","0.15625"
"2600079","0.59375","0.59375","0.59375"
"2600136","0.0625","0.0625","0.0625"
"2600164","0.28125","0.28125","0.28125"
"2600167","0.03125","0.03125","0.03125"
"2610012","0.3125","0.3125","0.3125"
"2610027","0.15625","0.15625","0.15625"
"2610039","0.21875","0.21875","0.21875"
"2610044","0.1875","0.1875","0.1875"
"2610082","0.21875","0.21875","0.21875"
"2610169","0.6875","0.6875","0.6875"
"2620014","0.15625","0.15625","0.15625"
"2620030","0.75","0.75","0.75"
"2620052","0.125","0.125","0.125"
"2620069","0.40625","0.40625","0.40625"
"2620093","0.25","0.25","0.25"
"2620118","0.15625","0.15625","0.15625"
"2630011","0.28125","0.28125","0.28125"
"2630019","0.75","0.75","0.75"
"2630028","0.15625","0.15625","0.15625"
"2630041","0.09375","0.09375","0.09375"
"2630113","0.1875","0.1875","0.1875"
"2630170","0.09375","0.09375","0.09375"
"2640012","0.46875","0.46875","0.46875"
"2640026","0.125","0.125","0.125"
"2640036","0.28125","0.28125","0.28125"
"2640072","0.40625","0.40625","0.40625"
"2640108","0.125","0.125","0.125"
"2640163","0.09375","0.09375","0.09375"
"2650012","0.09375","0.09375","0.09375"
"2650020","0.46875","0.46875","0.46875"
"2650072","0.28125","0.28125","0.28125"
"2650076","0.1875","0.1875","0.1875"
"2650116","0.40625","0.40625","0.40625"
"2650164","0.25","0.25","0.25"
"2660003","0.375","0.375","0.375"
"2660007","0.09375","0.09375","0.09375"
"2660011","0.40625","0.40625","0.40625"
"2660058","0.125","0.125","0.125"
"2660066","0.46875","0.46875","0.46875"
