Wall time,Step,Value
1726235356.0362618,292,0.0
1726235444.7769992,10535,0.0
1726235539.3698244,20590,0.0
1726235639.771005,30841,0.0
1726235738.7856905,40907,0.0
1726235848.6994545,50914,0.0
1726235955.7732625,61012,0.0
1726236064.9961252,71075,0.0
1726236174.7299564,81275,0.0
1726236277.6894321,91366,0.0
1726236389.0274105,101524,0.0
1726236502.453077,111609,0.0
1726236611.1141376,121753,0.0
1726236717.46268,131758,0.0
1726236827.0893402,141972,0.0
1726236934.2177088,152161,0.0
1726237037.9179654,162270,0.0
1726237145.1109715,172453,0.0
1726237250.0927076,182487,0.0
1726237360.0665202,192540,0.0
1726237477.076887,202744,0.0
1726237589.6994,212936,0.0
1726237702.8030324,222983,0.0
1726237811.1640315,233060,0.0
1726237925.7566354,243181,0.0
1726238029.9939132,253230,0.0
1726238138.1048765,263426,0.0
1726238243.7245727,273556,0.0
1726238348.6257088,283661,0.0
1726238453.4983516,293832,0.0
1726238559.4268203,303849,0.0
1726238668.649863,314028,0.0
1726238779.8022296,324103,0.0
1726238887.3066726,334134,0.0
1726238995.2348769,345066,0.0
1726239094.011839,355361,0.0
1726239196.1408505,365531,0.0
1726239298.136686,376364,0.0
1726239401.5537202,386398,0.0
1726239522.938964,397051,0.0
1726239644.326529,407197,0.0
1726239766.1863918,417399,0.0
1726239886.8754675,427544,0.0
1726240003.026943,437623,0.0
1726240123.841435,447813,0.0030487803742289543
1726240251.809108,458033,0.0
1726240406.3406367,468276,0.01293103490024805
1726240541.6746278,478438,0.0078125
1726240646.5467865,488905,0.012500000186264515
1726240745.0999906,499379,0.0
1726240835.386885,510022,0.0
1726240934.4064193,520734,0.0
1726241036.8622715,531434,0.008333333767950535
1726241133.6208482,541994,0.0
1726241231.4097087,552317,0.0
1726241331.752263,562908,0.0078125
1726241429.135481,573264,0.0078125
1726241531.7971895,583337,0.014705882407724857
1726241637.8742151,593965,0.014705882407724857
1726241754.980188,604277,0.0
1726241855.249391,614281,0.0347222238779068
1726241975.7870448,624450,0.008928571827709675
1726242086.209419,634910,0.0
1726242205.870293,645068,0.012500000186264515
1726242328.885227,655158,0.032258063554763794
1726242442.6893597,665329,0.02651515230536461
1726242561.1036556,675409,0.03629032149910927
1726242672.9825695,685506,0.0223214291036129
1726242783.1283743,695644,0.012500000186264515
1726242907.4705162,705955,0.03703703731298447
1726243021.773662,716223,0.032407406717538834
1726243132.3347359,726452,0.009999999776482582
1726243240.8837261,736498,0.012500000186264515
1726243354.96375,746691,0.004999999888241291
1726243470.2387948,756717,0.03125
1726243585.1978455,766753,0.02500000037252903
1726243698.8355942,776896,0.02083333395421505
1726243814.1284416,787076,0.04642857238650322
1726243926.2370012,797143,0.02857142873108387
1726244044.2773147,807417,0.06985294073820114
1726244165.0570858,817498,0.04296875
1726244279.06805,827506,0.03125
1726244405.0069385,837936,0.02083333395421505
1726244520.9268284,848035,0.02678571455180645
1726244640.3235624,858180,0.06071428582072258
1726244757.9195771,868405,0.052419353276491165
1726244892.7650447,878662,0.057692307978868484
1726245039.1077256,888681,0.03125
1726245174.7485335,898915,0.060483869165182114
1726245287.8029168,908936,0.05000000074505806
1726245402.9932058,919116,0.0491071417927742
1726245517.285591,929398,0.06640625
1726245632.0563464,939817,0.05288461595773697
1726245747.3394248,949863,0.09375
1726245865.8347147,960129,0.08203125
1726245979.5210721,970399,0.07954545319080353
1726246091.2874255,980409,0.09765625
1726246204.8270812,990557,0.0927419364452362
1726246315.8355315,1000665,0.1015625
1726246428.4890184,1010764,0.04285714402794838
1726246539.0398378,1020856,0.04779411852359772
1726246652.0233574,1031027,0.0892857164144516
1726246763.81696,1041237,0.08203125
1726246873.5910769,1051334,0.11206896603107452
1726246984.6559434,1061617,0.11249999701976776
1726247091.4674275,1071648,0.125
1726247201.6079504,1081828,0.125
1726247312.6223202,1092111,0.10185185074806213
1726247423.118141,1102364,0.09259258955717087
1726247536.6061432,1112574,0.07083333283662796
1726247649.3482232,1122747,0.0982142835855484
1726247759.289723,1132957,0.09913793206214905
1726247874.0451,1143130,0.13306452333927155
1726247988.4278939,1153466,0.0833333358168602
1726248096.125531,1163488,0.12962962687015533
1726248208.6997197,1173901,0.1071428582072258
1726248322.2394595,1184153,0.12903225421905518
1726248431.813378,1194341,0.17045454680919647
1726248543.3326259,1204375,0.14166666567325592
1726248659.6811283,1214778,0.15625
1726248770.1730692,1225041,0.13362069427967072
1726248875.7111676,1235056,0.1805555522441864
1726248982.7239141,1245174,0.0758928582072258
1726249091.5845153,1255379,0.0803571417927742
1726249201.3687115,1265548,0.11500000208616257
1726249307.1028755,1275567,0.08500000089406967
1726249428.0489163,1286254,0.0848214253783226
1726249540.6066024,1296300,0.07407407462596893
1726249655.1478627,1306347,0.125
1726249765.4240499,1316540,0.12068965286016464
1726249884.7433302,1326736,0.18103447556495667
1726250000.9437096,1336985,0.13362069427967072
1726250141.5743191,1346985,0.14423076808452606
1726250259.2470515,1357024,0.14224137365818024
1726250368.358175,1367261,0.1785714328289032
1726250481.5055757,1377465,0.11637931317090988
1726250586.8791025,1387892,0.125
1726250707.386579,1398245,0.13362069427967072
1726250817.3066714,1408413,0.1197916641831398
1726250927.107609,1418584,0.1614583283662796
1726251039.3848865,1428834,0.11538461595773697
1726251150.0626168,1439405,0.1666666716337204
1726251249.8033938,1449586,0.1381578892469406
1726251358.9892004,1459888,0.109375
1726251456.8185315,1470050,0.13750000298023224
1726251560.4776053,1480076,0.08695652335882187
1726251655.2553241,1490353,0.125
1726251757.699441,1500406,0.15625
1726251863.3353364,1510545,0.190476194024086
1726251976.3926084,1520976,0.135869562625885
1726252076.7450275,1531132,0.125
1726252183.8546379,1541484,0.1666666716337204
1726252297.3599253,1551808,0.13461539149284363
1726252410.3994675,1562073,0.2284482717514038
1726252523.5096593,1572347,0.14919355511665344
1726252635.49414,1582496,0.14516128599643707
1726252746.0784564,1592607,0.125
1726252859.8589928,1602993,0.17741934955120087
1726252972.503718,1613184,0.1875
1726253081.4605763,1623355,0.2008928507566452
1726253191.0184731,1633822,0.12037037312984467
1726253296.866688,1643934,0.2276785671710968
1726253401.5703924,1654021,0.171875
1726253505.9506032,1664139,0.1547619104385376
1726253599.2437487,1674590,0.0882352963089943
1726253708.5050855,1684883,0.1197916641831398
1726253812.0956104,1694971,0.0729166641831398
1726253924.4925706,1704986,0.09615384787321091
1726254031.466144,1715344,0.24137930572032928
1726254140.5468225,1725414,0.23275862634181976
1726254253.5937092,1735715,0.2109375
1726254362.7483559,1745717,0.21666666865348816
1726254471.8312924,1755736,0.15322580933570862
1726254582.8404922,1765839,0.171875
1726254700.4901574,1775941,0.22265625
1726254813.506423,1786039,0.24583333730697632
1726254940.1530602,1796334,0.23828125
1726255075.0651174,1806417,0.15000000596046448
1726255199.8473454,1816717,0.2421875
1726255313.9481647,1826994,0.17741934955120087
1726255422.7864769,1837213,0.23790322244167328
1726255530.56872,1847282,0.25833332538604736
1726255638.4311996,1857359,0.20192307233810425
1726255749.9037619,1867874,0.2276785671710968
1726255860.8953652,1878056,0.2638888955116272
1726255969.9388213,1888357,0.21296297013759613
1726256066.9155474,1898373,0.2738095223903656
1726256176.1217837,1908521,0.21022726595401764
1726256285.2920659,1918694,0.265625
1726256401.2179205,1929278,0.2544642984867096
1726256508.970809,1939686,0.22596153616905212
1726256618.334607,1950040,0.2916666567325592
1726256727.261292,1960208,0.20673076808452606
1726256828.920788,1970234,0.14130434393882751
1726256939.4659047,1980403,0.2901785671710968
1726257051.691074,1990707,0.24568966031074524
1726257166.6071455,2001095,0.25431033968925476
1726257290.8132248,2011436,0.3413461446762085
1726257397.8037062,2021460,0.20499999821186066
1726257508.963251,2031470,0.2589285671710968
1726257618.655656,2041611,0.1964285671710968
1726257731.8649979,2051678,0.2666666805744171
1726257840.2228153,2061717,0.3103448152542114
1726257949.499261,2071955,0.3145161271095276
1726258057.3944845,2082017,0.3499999940395355
1726258170.7366521,2092200,0.25
1726258278.3574638,2102472,0.2544642984867096
1726258388.412678,2112679,0.2620967626571655
1726258498.4184954,2122910,0.33467742800712585
1726258609.1353076,2133037,0.3448275923728943
1726258716.1678698,2143061,0.3214285671710968
1726258823.8894753,2153156,0.32758620381355286
